id,prop_type,player_name,player_team,defensive_matchup,sports_book,name,price,points,nba_api_player_id,implied_odds,p(over),p(under),edge,ev,suggested_kelly
09455248f49045db2ede332753f28c02,player_threes,Nikola Jokic,DEN,TOR,draftkings,Over,115,0.5,203999,0.4651162790697675,0.6784,0.3216,0.2132837209302325,0.45855999999999986,0.3987478260869565
09455248f49045db2ede332753f28c02,player_threes,Nikola Jokic,DEN,TOR,betonlineag,Over,115,0.5,203999,0.4651162790697675,0.6784,0.3216,0.2132837209302325,0.45855999999999986,0.3987478260869565
09455248f49045db2ede332753f28c02,player_threes,Nikola Jokic,DEN,TOR,williamhill_us,Over,110,0.5,203999,0.47619047619047616,0.6784,0.3216,0.20220952380952384,0.42464000000000013,0.3860363636363636
11fae8e8823f872605eb0b1ec636b4f4,player_threes,Damian Lillard,POR,DET,fanduel,Under,116,4.5,203081,0.4629629629629629,0.4027,0.5973,0.13433703703703714,0.2901680000000002,0.250144827586207
09455248f49045db2ede332753f28c02,player_threes,Jamal Murray,DEN,TOR,fanduel,Under,130,2.5,1627750,0.4347826086956522,0.4531,0.5469,0.11211739130434784,0.25787000000000004,0.19836153846153848
09455248f49045db2ede332753f28c02,player_threes,Jamal Murray,DEN,TOR,pointsbetus,Under,125,2.5,1627750,0.4444444444444444,0.4531,0.5469,0.10245555555555563,0.2305250000000001,0.18442000000000003
11fae8e8823f872605eb0b1ec636b4f4,player_threes,Damian Lillard,POR,DET,betonlineag,Under,105,4.5,203081,0.4878048780487805,0.4027,0.5973,0.10949512195121958,0.22446500000000014,0.2137761904761906
09455248f49045db2ede332753f28c02,player_threes,Jamal Murray,DEN,TOR,betonlineag,Under,119,2.5,1627750,0.45662100456621,0.4531,0.5469,0.09027899543379003,0.1977110000000002,0.16614369747899163
11fae8e8823f872605eb0b1ec636b4f4,player_threes,Damian Lillard,POR,DET,draftkings,Under,100,4.5,203081,0.5,0.4027,0.5973,0.09730000000000005,0.1946000000000001,0.19460000000000005
09455248f49045db2ede332753f28c02,player_threes,Aaron Gordon,DEN,TOR,betonlineag,Over,-116,0.5,203932,0.5370370370370371,0.6394,0.3606,0.10236296296296288,0.19060689655172403,0.22110399999999988
11fae8e8823f872605eb0b1ec636b4f4,player_threes,Damian Lillard,POR,DET,williamhill_us,Under,-103,4.5,203081,0.5073891625615764,0.4027,0.5973,0.08991083743842365,0.17720291262135923,0.182519
09455248f49045db2ede332753f28c02,player_threes,Jamal Murray,DEN,TOR,draftkings,Under,115,2.5,1627750,0.4651162790697675,0.4531,0.5469,0.08178372093023256,0.17583499999999996,0.15290000000000004
8089125aa8c569b05042b3ce6d28d249,player_threes,Cj Mccollum,NOP,SAC,pointsbetus,Under,120,2.5,203468,0.4545454545454546,0.4665,0.5335,0.07895454545454539,0.17369999999999974,0.1447499999999999
09455248f49045db2ede332753f28c02,player_threes,Aaron Gordon,DEN,TOR,betmgm,Over,-120,0.5,203932,0.5454545454545454,0.6394,0.3606,0.09394545454545455,0.17223333333333346,0.20668000000000006
09455248f49045db2ede332753f28c02,player_threes,Aaron Gordon,DEN,TOR,draftkings,Over,-120,0.5,203932,0.5454545454545454,0.6394,0.3606,0.09394545454545455,0.17223333333333346,0.20668000000000006
09455248f49045db2ede332753f28c02,player_threes,Aaron Gordon,DEN,TOR,williamhill_us,Over,-123,0.5,203932,0.5515695067264574,0.6394,0.3606,0.08783049327354253,0.15923739837398365,0.19586199999999995
8089125aa8c569b05042b3ce6d28d249,player_threes,CJ McCollum,NOP,SAC,fanduel,Under,116,2.5,203468,0.4629629629629629,0.4642,0.5358,0.07283703703703714,0.15732800000000036,0.1356275862068967
09455248f49045db2ede332753f28c02,player_threes,Jamal Murray,DEN,TOR,williamhill_us,Under,110,2.5,1627750,0.47619047619047616,0.4531,0.5469,0.07070952380952389,0.14849000000000023,0.13499090909090913
2debfbf5c25f8411599d1f46c343c7e6,player_threes,Jimmy Butler,MIA,ATL,draftkings,Over,140,0.5,202710,0.41666666666666663,0.4752,0.5248,0.05853333333333338,0.14048000000000016,0.10034285714285723
09455248f49045db2ede332753f28c02,player_threes,Fred Vanvleet,TOR,DEN,pointsbetus,Under,125,2.5,1627832,0.4444444444444444,0.494,0.506,0.061555555555555586,0.13850000000000007,0.11080000000000005
09455248f49045db2ede332753f28c02,player_threes,Fred VanVleet,TOR,DEN,fanduel,Under,128,2.5,1627832,0.4385964912280702,0.5011,0.4989,0.060303508771929804,0.13749199999999995,0.10741562499999997
09455248f49045db2ede332753f28c02,player_threes,Kentavious Caldwell-Pope,DEN,TOR,betonlineag,Over,-103,1.5,203484,0.5073891625615764,0.5739,0.4261,0.06651083743842356,0.13108446601941726,0.13501699999999986
09455248f49045db2ede332753f28c02,player_threes,Fred VanVleet,TOR,DEN,draftkings,Under,125,2.5,1627832,0.4444444444444444,0.5011,0.4989,0.05445555555555559,0.122525,0.09802
2debfbf5c25f8411599d1f46c343c7e6,player_threes,Gabe Vincent,MIA,ATL,draftkings,Under,110,1.5,1629216,0.47619047619047616,0.4662,0.5338,0.05760952380952389,0.12098000000000009,0.1099818181818183
2debfbf5c25f8411599d1f46c343c7e6,player_threes,Gabe Vincent,MIA,ATL,fanduel,Under,110,1.5,1629216,0.47619047619047616,0.4662,0.5338,0.05760952380952389,0.12098000000000009,0.1099818181818183
2debfbf5c25f8411599d1f46c343c7e6,player_threes,Gabe Vincent,MIA,ATL,betonlineag,Under,110,1.5,1629216,0.47619047619047616,0.4662,0.5338,0.05760952380952389,0.12098000000000009,0.1099818181818183
2debfbf5c25f8411599d1f46c343c7e6,player_threes,Gabe Vincent,MIA,ATL,betmgm,Under,110,1.5,1629216,0.47619047619047616,0.4662,0.5338,0.05760952380952389,0.12098000000000009,0.1099818181818183
09455248f49045db2ede332753f28c02,player_threes,Kentavious Caldwell-Pope,DEN,TOR,draftkings,Over,-105,1.5,203484,0.5121951219512195,0.5739,0.4261,0.06170487804878044,0.12047142857142856,0.12649499999999994
09455248f49045db2ede332753f28c02,player_threes,Kentavious Caldwell-Pope,DEN,TOR,betmgm,Over,-105,1.5,203484,0.5121951219512195,0.5739,0.4261,0.06170487804878044,0.12047142857142856,0.12649499999999994
8089125aa8c569b05042b3ce6d28d249,player_threes,Brandon Ingram,NOP,SAC,fanduel,Under,-104,1.5,1627742,0.5098039215686274,0.4289,0.5711,0.061296078431372636,0.12023461538461566,0.1250440000000001
09455248f49045db2ede332753f28c02,player_threes,Fred VanVleet,TOR,DEN,betonlineag,Under,124,2.5,1627832,0.4464285714285714,0.5011,0.4989,0.05247142857142861,0.11753600000000008,0.0947870967741936
8089125aa8c569b05042b3ce6d28d249,player_threes,Brandon Ingram,NOP,SAC,pointsbetus,Under,-105,1.5,1627742,0.5121951219512195,0.4289,0.5711,0.05890487804878053,0.11500476190476205,0.12075499999999999
2debfbf5c25f8411599d1f46c343c7e6,player_threes,Jimmy Butler,MIA,ATL,williamhill_us,Over,133,0.5,202710,0.4291845493562232,0.4752,0.5248,0.04601545064377682,0.10721599999999998,0.08061353383458644
2debfbf5c25f8411599d1f46c343c7e6,player_threes,Dejounte Murray,ATL,MIA,draftkings,Over,-145,1.5,1627749,0.5918367346938775,0.6525,0.3475,0.06066326530612243,0.10250000000000004,0.14862500000000003
2debfbf5c25f8411599d1f46c343c7e6,player_threes,Gabe Vincent,MIA,ATL,williamhill_us,Under,106,1.5,1629216,0.4854368932038835,0.4662,0.5338,0.04836310679611655,0.09962800000000005,0.09398867924528312
8089125aa8c569b05042b3ce6d28d249,player_threes,Brandon Ingram,NOP,SAC,williamhill_us,Under,-109,1.5,1627742,0.5215311004784688,0.4289,0.5711,0.04956889952153121,0.0950449541284406,0.10359900000000016
2debfbf5c25f8411599d1f46c343c7e6,player_threes,Gabe Vincent,MIA,ATL,pointsbetus,Under,105,1.5,1629216,0.4878048780487805,0.4662,0.5338,0.045995121951219575,0.09429000000000021,0.08980000000000012
2debfbf5c25f8411599d1f46c343c7e6,player_threes,Dejounte Murray,ATL,MIA,williamhill_us,Over,-148,1.5,1627749,0.5967741935483871,0.6525,0.3475,0.05572580645161285,0.09337837837837837,0.1382
2debfbf5c25f8411599d1f46c343c7e6,player_threes,Dejounte Murray,ATL,MIA,betmgm,Over,-150,1.5,1627749,0.6,0.6525,0.3475,0.05249999999999999,0.08749999999999991,0.1312500000000001
8089125aa8c569b05042b3ce6d28d249,player_threes,Brandon Ingram,NOP,SAC,betonlineag,Under,-111,1.5,1627742,0.5260663507109005,0.4289,0.5711,0.04503364928909959,0.08560450450450463,0.09502100000000006
8089125aa8c569b05042b3ce6d28d249,player_threes,CJ McCollum,NOP,SAC,betonlineag,Under,102,2.5,203468,0.49504950495049505,0.4642,0.5358,0.04075049504950501,0.08231600000000006,0.08070196078431384
2debfbf5c25f8411599d1f46c343c7e6,player_threes,Dejounte Murray,ATL,MIA,betonlineag,Over,-152,1.5,1627749,0.6031746031746031,0.6525,0.3475,0.04932539682539683,0.08177631578947375,0.12430000000000001
09455248f49045db2ede332753f28c02,player_threes,Kentavious Caldwell-Pope,DEN,TOR,williamhill_us,Over,-113,1.5,203484,0.5305164319248826,0.5739,0.4261,0.04338356807511734,0.08177610619469022,0.09240700000000002
