id,prop_type,player_name,player_team,defensive_matchup,sports_book,name,price,points,nba_api_player_id,implied_odds,p(over),p(under),edge,ev,suggested_kelly
416a6448fcdb7c657adaf06d2660af34,player_threes,Myles Turner,IND,BOS,fanduel,Over,142,1.5,1626167,0.4132231404958677,0.4499,0.5501,0.0366768595041323,0.15126363380281693,0.06250563380281697
416a6448fcdb7c657adaf06d2660af34,player_threes,Myles Turner,IND,BOS,fanduel,Under,-184,1.5,1626167,0.647887323943662,0.4499,0.5501,-0.09778732394366196,-0.42864860869565247,0.0
416a6448fcdb7c657adaf06d2660af34,player_threes,Buddy Hield,IND,BOS,fanduel,Over,-102,3.5,1627741,0.504950495049505,0.5087,0.4913,0.003749504950495086,0.014999490196078602,0.007574000000000035
416a6448fcdb7c657adaf06d2660af34,player_threes,Buddy Hield,IND,BOS,fanduel,Under,-125,3.5,1627741,0.5555555555555556,0.5087,0.4913,-0.06425555555555557,-0.2602350000000002,0.0
416a6448fcdb7c657adaf06d2660af34,player_threes,Aaron Nesmith,IND,BOS,fanduel,Over,-106,1.5,1630174,0.5145631067961165,0.4414,0.5586,-0.07316310679611648,-0.2929009056603774,0.0
416a6448fcdb7c657adaf06d2660af34,player_threes,Aaron Nesmith,IND,BOS,fanduel,Under,-120,1.5,1630174,0.5454545454545454,0.4414,0.5586,0.013145454545454571,0.05302000000000007,0.028920000000000074
416a6448fcdb7c657adaf06d2660af34,player_threes,Jayson Tatum,BOS,IND,fanduel,Over,122,3.5,1628369,0.4504504504504504,0.4645,0.5355,0.014049549549549623,0.05675557377049201,0.025565573770491932
416a6448fcdb7c657adaf06d2660af34,player_threes,Jayson Tatum,BOS,IND,fanduel,Under,-154,3.5,1628369,0.6062992125984252,0.4645,0.5355,-0.07079921259842525,-0.2966027272727275,0.0
416a6448fcdb7c657adaf06d2660af34,player_threes,Jaylen Brown,BOS,IND,fanduel,Over,-125,2.5,1627759,0.5555555555555556,0.4675,0.5325,-0.08805555555555555,-0.35662499999999997,0.0
416a6448fcdb7c657adaf06d2660af34,player_threes,Jaylen Brown,BOS,IND,fanduel,Under,-102,2.5,1627759,0.504950495049505,0.4675,0.5325,0.02754950495049502,0.11020882352941164,0.055650000000000005
