id,prop_type,player_name,player_team,defensive_matchup,sports_book,name,price,points,nba_api_player_id,implied_odds,p(over),p(under),edge,ev,suggested_kelly
9214eff34f471c662939ccac7faa32d4,player_threes,Klay Thompson,GSW,LAC,fanduel,Over,-108,4.5,202691,0.5192307692307693,0.8192,0.1808,0.29996923076923077,0.5777185185185185,0.623936
9214eff34f471c662939ccac7faa32d4,player_threes,Klay Thompson,GSW,LAC,betonlineag,Over,-115,4.5,202691,0.5348837209302325,0.8192,0.1808,0.28431627906976753,0.5315478260869568,0.6112800000000002
9214eff34f471c662939ccac7faa32d4,player_threes,Klay Thompson,GSW,LAC,draftkings,Over,-120,4.5,202691,0.5454545454545454,0.8192,0.1808,0.2737454545454546,0.5018666666666669,0.6022400000000002
9214eff34f471c662939ccac7faa32d4,player_threes,Klay Thompson,GSW,LAC,betmgm,Over,-120,4.5,202691,0.5454545454545454,0.8192,0.1808,0.2737454545454546,0.5018666666666669,0.6022400000000002
9214eff34f471c662939ccac7faa32d4,player_threes,Ty Jerome,GSW,LAC,betonlineag,Over,-116,0.5,1629660,0.5370370370370371,0.7975,0.2025,0.2604629629629629,0.4849999999999999,0.5625999999999999
9214eff34f471c662939ccac7faa32d4,player_threes,Ty Jerome,GSW,LAC,betmgm,Over,-120,0.5,1629660,0.5454545454545454,0.7975,0.2025,0.2520454545454546,0.4620833333333334,0.5545
9214eff34f471c662939ccac7faa32d4,player_threes,Ty Jerome,GSW,LAC,draftkings,Over,-120,0.5,1629660,0.5454545454545454,0.7975,0.2025,0.2520454545454546,0.4620833333333334,0.5545
9214eff34f471c662939ccac7faa32d4,player_threes,Draymond Green,GSW,LAC,betmgm,Over,105,0.5,203110,0.4878048780487805,0.6831,0.3169,0.19529512195121956,0.400355,0.3812904761904763
9214eff34f471c662939ccac7faa32d4,player_threes,Draymond Green,GSW,LAC,draftkings,Over,105,0.5,203110,0.4878048780487805,0.6831,0.3169,0.19529512195121956,0.400355,0.3812904761904763
9214eff34f471c662939ccac7faa32d4,player_threes,Draymond Green,GSW,LAC,betonlineag,Over,102,0.5,203110,0.49504950495049505,0.6831,0.3169,0.188050495049505,0.37986200000000014,0.37241372549019613
9214eff34f471c662939ccac7faa32d4,player_threes,Draymond Green,GSW,LAC,fanduel,Over,-104,0.5,203110,0.5098039215686274,0.6831,0.3169,0.17329607843137262,0.3399269230769233,0.3535240000000001
69a16910a70e387329c6373e727158ec,player_threes,Dorian Finney-Smith,BKN,BOS,draftkings,Under,-155,1.5,1627827,0.6078431372549019,0.1943,0.8057,0.19785686274509806,0.32550645161290337,0.504535
9ce22ce34e34669f699bbddee679ad09,player_threes,Kyrie Irving,DAL,PHI,fanduel,Under,132,2.5,202681,0.43103448275862066,0.431,0.569,0.1379655172413793,0.3200799999999999,0.2424848484848485
69a16910a70e387329c6373e727158ec,player_threes,Dorian Finney-Smith,BKN,BOS,williamhill_us,Under,-160,1.5,1627827,0.6153846153846154,0.1943,0.8057,0.19031538461538455,0.3092624999999998,0.49482
9214eff34f471c662939ccac7faa32d4,player_threes,Jordan Poole,GSW,LAC,draftkings,Over,-150,2.5,1629673,0.6,0.7797,0.2203,0.17969999999999997,0.2994999999999999,0.44925000000000004
