id,prop_type,player_name,player_team,defensive_matchup,sports_book,name,price,points,nba_api_player_id,implied_odds,p(over),p(under),edge,ev,suggested_kelly
520ea140854069248112333caf74d7c0,player_threes,Desmond Bane,MEM,LAC,fanduel,Over,104,3.5,1630217,0.4901960784313726,0.6908,0.3092,0.20060392156862739,0.4092319999999998,0.39349230769230764
520ea140854069248112333caf74d7c0,player_threes,Desmond Bane,MEM,LAC,betonlineag,Over,103,3.5,1630217,0.4926108374384236,0.6908,0.3092,0.19818916256157637,0.4023240000000001,0.39060582524271853
520ea140854069248112333caf74d7c0,player_threes,Desmond Bane,MEM,LAC,pointsbetus,Over,-105,3.5,1630217,0.5121951219512195,0.6908,0.3092,0.17860487804878045,0.34870476190476185,0.36614
0395c9f28743d7bbb6d847949c896d63,player_threes,Julius Randle,NYK,BOS,pointsbetus,Under,-130,3.5,203944,0.5652173913043478,0.271,0.729,0.1637826086956522,0.2897692307692308,0.3767000000000001
ca6c9fbaf053935fdabdb821c6de13cb,player_threes,Matisse Thybulle,POR,ORL,draftkings,Over,-120,1.5,1629680,0.5454545454545454,0.6942,0.3058,0.14874545454545463,0.27270000000000016,0.3272400000000001
0395c9f28743d7bbb6d847949c896d63,player_threes,Julius Randle,NYK,BOS,draftkings,Under,-135,3.5,203944,0.574468085106383,0.271,0.729,0.15453191489361695,0.2689999999999999,0.36314999999999986
0395c9f28743d7bbb6d847949c896d63,player_threes,Julius Randle,NYK,BOS,fanduel,Under,-136,3.5,203944,0.576271186440678,0.271,0.729,0.152728813559322,0.26502941176470585,0.3604399999999999
0395c9f28743d7bbb6d847949c896d63,player_threes,Julius Randle,NYK,BOS,betonlineag,Under,-137,3.5,203944,0.5780590717299579,0.271,0.729,0.15094092827004213,0.2611167883211678,0.3577299999999998
ca6c9fbaf053935fdabdb821c6de13cb,player_threes,Matisse Thybulle,POR,ORL,betonlineag,Over,-123,1.5,1629680,0.5515695067264574,0.6942,0.3058,0.1426304932735426,0.258590243902439,0.31806600000000007
ca6c9fbaf053935fdabdb821c6de13cb,player_threes,Matisse Thybulle,POR,ORL,fanduel,Over,-125,1.5,1629680,0.5555555555555556,0.6942,0.3058,0.13864444444444446,0.24956,0.31194999999999984
ca6c9fbaf053935fdabdb821c6de13cb,player_threes,Matisse Thybulle,POR,ORL,pointsbetus,Over,-125,1.5,1629680,0.5555555555555556,0.6942,0.3058,0.13864444444444446,0.24956,0.31194999999999984
4a69918148d19fe49ef0f103e90d4c87,player_threes,Kelly Oubre Jr,CHA,BKN,betmgm,Under,100,2.5,1626162,0.5,0.3757,0.6243,0.12429999999999997,0.24859999999999993,0.2486
ca6c9fbaf053935fdabdb821c6de13cb,player_threes,Matisse Thybulle,POR,ORL,williamhill_us,Over,-127,1.5,1629680,0.5594713656387665,0.6942,0.3058,0.1347286343612335,0.24081417322834642,0.30583400000000005
f3738fdf4fbc8fa27d46023c38f56222,player_threes,Stephen Curry,GSW,LAL,fanduel,Over,132,4.5,201939,0.43103448275862066,0.5347,0.4653,0.10366551724137929,0.24050400000000005,0.18220000000000003
f3738fdf4fbc8fa27d46023c38f56222,player_threes,Draymond Green,GSW,LAL,draftkings,Over,140,0.5,203110,0.41666666666666663,0.5138,0.4862,0.0971333333333334,0.23312000000000022,0.16651428571428578
4a69918148d19fe49ef0f103e90d4c87,player_threes,Kelly Oubre Jr.,CHA,BKN,betonlineag,Under,-103,2.5,1626162,0.5073891625615764,0.3756,0.6244,0.11701083743842355,0.23061359223300948,0.23753199999999988
f3738fdf4fbc8fa27d46023c38f56222,player_threes,Stephen Curry,GSW,LAL,pointsbetus,Over,130,4.5,201939,0.4347826086956522,0.5347,0.4653,0.09991739130434774,0.22980999999999985,0.17677692307692303
f3738fdf4fbc8fa27d46023c38f56222,player_threes,Stephen Curry,GSW,LAL,betonlineag,Over,130,4.5,201939,0.4347826086956522,0.5347,0.4653,0.09991739130434774,0.22980999999999985,0.17677692307692303
f3738fdf4fbc8fa27d46023c38f56222,player_threes,Draymond Green,GSW,LAL,betonlineag,Over,139,0.5,203110,0.41841004184100417,0.5138,0.4862,0.09538995815899587,0.22798200000000013,0.16401582733812953
4a69918148d19fe49ef0f103e90d4c87,player_threes,Mikal Bridges,BKN,CHA,draftkings,Over,-160,1.5,1628969,0.6153846153846154,0.7542,0.2458,0.13881538461538456,0.22557499999999986,0.36092
4a69918148d19fe49ef0f103e90d4c87,player_threes,Kelly Oubre Jr.,CHA,BKN,draftkings,Under,-105,2.5,1626162,0.5121951219512195,0.3756,0.6244,0.11220487804878043,0.21906666666666652,0.23001999999999992
4a69918148d19fe49ef0f103e90d4c87,player_threes,Mikal Bridges,BKN,CHA,fanduel,Over,-164,1.5,1628969,0.6212121212121212,0.7542,0.2458,0.13298787878787877,0.21407804878048786,0.35108800000000007
4a69918148d19fe49ef0f103e90d4c87,player_threes,Kelly Oubre Jr.,CHA,BKN,williamhill_us,Under,-106,2.5,1626162,0.5145631067961165,0.3756,0.6244,0.10983689320388346,0.21345660377358477,0.2262639999999999
4a69918148d19fe49ef0f103e90d4c87,player_threes,Kelly Oubre Jr,CHA,BKN,fanduel,Under,-106,2.5,1626162,0.5145631067961165,0.3757,0.6243,0.10973689320388347,0.2132622641509434,0.22605799999999995
0395c9f28743d7bbb6d847949c896d63,player_threes,Julius Randle,NYK,BOS,williamhill_us,Under,-151,3.5,203944,0.601593625498008,0.271,0.729,0.127406374501992,0.21178145695364226,0.31978999999999996
4a69918148d19fe49ef0f103e90d4c87,player_threes,Mikal Bridges,BKN,CHA,betmgm,Over,-165,1.5,1628969,0.6226415094339622,0.7542,0.2458,0.13155849056603774,0.2112909090909092,0.34863000000000005
f3738fdf4fbc8fa27d46023c38f56222,player_threes,Draymond Green,GSW,LAL,betmgm,Over,135,0.5,203110,0.42553191489361697,0.5138,0.4862,0.08826808510638307,0.20743000000000023,0.15365185185185187
4a69918148d19fe49ef0f103e90d4c87,player_threes,Mikal Bridges,BKN,CHA,betonlineag,Over,-167,1.5,1628969,0.6254681647940075,0.7542,0.2458,0.12873183520599252,0.20581676646706581,0.343714
4a69918148d19fe49ef0f103e90d4c87,player_threes,Dorian Finney-Smith,BKN,CHA,fanduel,Under,102,1.5,1627827,0.49504950495049505,0.4038,0.5962,0.10115049504950491,0.20432399999999995,0.20031764705882354
4a69918148d19fe49ef0f103e90d4c87,player_threes,Mikal Bridges,BKN,CHA,williamhill_us,Over,-169,1.5,1628969,0.6282527881040892,0.7542,0.2458,0.12594721189591074,0.20047218934911237,0.33879799999999993
ca6c9fbaf053935fdabdb821c6de13cb,player_threes,Cam Reddish,POR,ORL,draftkings,Over,-145,1.5,1629629,0.5918367346938775,0.7092,0.2908,0.11736326530612251,0.1983034482758621,0.28754000000000013
f3738fdf4fbc8fa27d46023c38f56222,player_threes,Draymond Green,GSW,LAL,williamhill_us,Over,133,0.5,203110,0.4291845493562232,0.5138,0.4862,0.08461545064377685,0.19715400000000005,0.14823609022556397
4a69918148d19fe49ef0f103e90d4c87,player_threes,Kelly Oubre,CHA,BKN,pointsbetus,Under,-110,2.5,1626162,0.5238095238095238,0.3748,0.6252,0.10139047619047614,0.19356363636363616,0.21291999999999994
4a69918148d19fe49ef0f103e90d4c87,player_threes,Dorian Finney-Smith,BKN,CHA,draftkings,Under,100,1.5,1627827,0.5,0.4038,0.5962,0.09619999999999995,0.1923999999999999,0.19239999999999996
4a69918148d19fe49ef0f103e90d4c87,player_threes,Dorian Finney-Smith,BKN,CHA,pointsbetus,Under,100,1.5,1627827,0.5,0.4038,0.5962,0.09619999999999995,0.1923999999999999,0.19239999999999996
4a69918148d19fe49ef0f103e90d4c87,player_threes,Dorian Finney-Smith,BKN,CHA,williamhill_us,Under,-101,1.5,1627827,0.5024875621890548,0.4038,0.5962,0.09371243781094518,0.18649702970297,0.18836199999999992
4a69918148d19fe49ef0f103e90d4c87,player_threes,Mikal Bridges,BKN,CHA,pointsbetus,Over,-175,1.5,1628969,0.6363636363636364,0.7542,0.2458,0.11783636363636363,0.18517142857142854,0.32405
f3738fdf4fbc8fa27d46023c38f56222,player_threes,Anthony Davis,LAL,GSW,draftkings,Over,175,0.5,203076,0.36363636363636365,0.4298,0.5702,0.06616363636363637,0.18195000000000006,0.10397142857142853
4a69918148d19fe49ef0f103e90d4c87,player_threes,Dorian Finney-Smith,BKN,CHA,betonlineag,Under,-102,1.5,1627827,0.504950495049505,0.4038,0.5962,0.091249504950495,0.18070980392156843,0.18432399999999996
0395c9f28743d7bbb6d847949c896d63,player_threes,Jalen Brunson,NYK,BOS,fanduel,Under,-170,2.5,1628973,0.6296296296296297,0.2582,0.7418,0.11217037037037036,0.17815294117647062,0.30286
03cb85b9ea8e3b9ca51d37460ae86a09,player_threes,Devin Booker,PHX,DAL,pointsbetus,Under,-130,2.5,1626164,0.5652173913043478,0.3372,0.6628,0.09758260869565216,0.1726461538461539,0.22444000000000008
a7cda5fd97c0d8ee5f237f09013bcfab,player_threes,Kelly Olynyk,UTA,OKC,pointsbetus,Under,105,1.5,203482,0.4878048780487805,0.4285,0.5715,0.08369512195121953,0.17157500000000003,0.163404761904762
ca6c9fbaf053935fdabdb821c6de13cb,player_threes,Cam Reddish,POR,ORL,betonlineag,Over,-154,1.5,1629629,0.6062992125984252,0.7092,0.2908,0.10290078740157482,0.1697194805194806,0.26136800000000004
84d01612731210fe97a573773c91cdc7,player_threes,DeMar DeRozan,CHI,IND,draftkings,Over,160,0.5,201942,0.3846153846153846,0.4492,0.5508,0.06458461538461541,0.16792000000000007,0.10495000000000004
ca6c9fbaf053935fdabdb821c6de13cb,player_threes,Cam Reddish,POR,ORL,betmgm,Over,-155,1.5,1629629,0.6078431372549019,0.7092,0.2908,0.10135686274509814,0.1667483870967743,0.25846000000000013
a7cda5fd97c0d8ee5f237f09013bcfab,player_threes,Kelly Olynyk,UTA,OKC,fanduel,Under,104,1.5,203482,0.4901960784313726,0.4285,0.5715,0.08130392156862742,0.1658599999999999,0.15948076923076923
0395c9f28743d7bbb6d847949c896d63,player_threes,Jalen Brunson,NYK,BOS,pointsbetus,Under,-175,2.5,1628973,0.6363636363636364,0.2582,0.7418,0.10543636363636366,0.16568571428571444,0.28995
4a69918148d19fe49ef0f103e90d4c87,player_threes,Dorian Finney-Smith,BKN,CHA,betmgm,Under,-105,1.5,1627827,0.5121951219512195,0.4038,0.5962,0.08400487804878043,0.1640095238095236,0.17220999999999997
ca6c9fbaf053935fdabdb821c6de13cb,player_threes,Cam Reddish,POR,ORL,fanduel,Over,-156,1.5,1629629,0.609375,0.7092,0.2908,0.09982500000000005,0.1638153846153847,0.255552
ca6c9fbaf053935fdabdb821c6de13cb,player_threes,Cam Reddish,POR,ORL,williamhill_us,Over,-157,1.5,1629629,0.6108949416342413,0.7092,0.2908,0.09830505836575876,0.16091974522292984,0.2526439999999999
ca6c9fbaf053935fdabdb821c6de13cb,player_threes,Cam Reddish,POR,ORL,pointsbetus,Over,-160,1.5,1629629,0.6153846153846154,0.7092,0.2908,0.09381538461538463,0.15244999999999997,0.24392000000000005
03cb85b9ea8e3b9ca51d37460ae86a09,player_threes,Devin Booker,PHX,DAL,fanduel,Under,-136,2.5,1626164,0.576271186440678,0.3372,0.6628,0.08652881355932196,0.15015294117647038,0.204208
ca6c9fbaf053935fdabdb821c6de13cb,player_threes,Damian Lillard,POR,ORL,fanduel,Under,116,4.5,203081,0.4629629629629629,0.4694,0.5306,0.06763703703703705,0.146096,0.12594482758620693
84d01612731210fe97a573773c91cdc7,player_threes,DeMar DeRozan,CHI,IND,betonlineag,Over,155,0.5,201942,0.3921568627450981,0.4492,0.5508,0.0570431372549019,0.14545999999999992,0.09384516129032254
a7cda5fd97c0d8ee5f237f09013bcfab,player_threes,Kelly Olynyk,UTA,OKC,betmgm,Under,100,1.5,203482,0.5,0.4285,0.5715,0.07150000000000001,0.14300000000000002,0.14300000000000002
a7cda5fd97c0d8ee5f237f09013bcfab,player_threes,Kelly Olynyk,UTA,OKC,draftkings,Under,100,1.5,203482,0.5,0.4285,0.5715,0.07150000000000001,0.14300000000000002,0.14300000000000002
0395c9f28743d7bbb6d847949c896d63,player_threes,Jalen Brunson,NYK,BOS,betonlineag,Under,-185,2.5,1628973,0.6491228070175439,0.2582,0.7418,0.09267719298245614,0.14277297297297298,0.2641300000000001
0395c9f28743d7bbb6d847949c896d63,player_threes,Jalen Brunson,NYK,BOS,draftkings,Under,-185,2.5,1628973,0.6491228070175439,0.2582,0.7418,0.09267719298245614,0.14277297297297298,0.2641300000000001
0395c9f28743d7bbb6d847949c896d63,player_threes,Jalen Brunson,NYK,BOS,betmgm,Under,-190,2.5,1628973,0.6551724137931034,0.2582,0.7418,0.08662758620689659,0.13222105263157902,0.2512200000000001
0395c9f28743d7bbb6d847949c896d63,player_threes,Al Horford,BOS,NYK,draftkings,Over,-155,1.5,201143,0.6078431372549019,0.6868,0.3132,0.07895686274509806,0.1298967741935484,0.20134000000000007
f3738fdf4fbc8fa27d46023c38f56222,player_threes,Malik Beasley,LAL,GSW,williamhill_us,Under,-119,3.5,1627736,0.54337899543379,0.3876,0.6124,0.06902100456621008,0.12702184873949585,0.151156
a7cda5fd97c0d8ee5f237f09013bcfab,player_threes,Kelly Olynyk,UTA,OKC,williamhill_us,Under,-103,1.5,203482,0.5073891625615764,0.4285,0.5715,0.0641108374384236,0.12635436893203877,0.13014499999999996
03cb85b9ea8e3b9ca51d37460ae86a09,player_threes,Devin Booker,PHX,DAL,betonlineag,Under,-143,2.5,1626164,0.588477366255144,0.3372,0.6628,0.07432263374485593,0.12629650349650334,0.180604
