SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
22022,202694,0022200871,"FEB 14, 2023",LAC vs. GSW,W,23,2,7,0.286,2,4,0.5,0,0,0.0,0,3,3,1,0,0,0,2,6,16,1
22022,202694,0022200845,"FEB 10, 2023",LAC vs. MIL,L,31,5,12,0.417,4,7,0.571,1,2,0.5,0,0,0,1,0,1,1,2,15,-22,1
22022,202694,0022200829,"FEB 08, 2023",LAC vs. DAL,L,30,1,8,0.125,0,1,0.0,0,0,0.0,2,4,6,4,2,0,0,0,2,1,1
22022,202694,0022200810,"FEB 06, 2023",LAC @ BKN,W,17,1,3,0.333,0,1,0.0,0,0,0.0,0,1,1,0,0,0,1,3,2,-3,1
22022,202694,0022200795,"FEB 04, 2023",LAC @ NYK,W,36,6,15,0.4,4,8,0.5,1,2,0.5,0,6,6,3,0,1,1,1,17,10,1
22022,202694,0022200784,"FEB 02, 2023",LAC @ MIL,L,32,7,13,0.538,2,6,0.333,0,0,0.0,0,5,5,2,3,0,0,2,16,23,1
22022,202694,0022200719,"JAN 24, 2023",LAC @ LAL,W,10,2,4,0.5,1,2,0.5,0,0,0.0,0,1,1,0,0,0,0,1,5,7,1
22022,202694,0022200701,"JAN 22, 2023",LAC @ DAL,W,32,2,7,0.286,0,2,0.0,4,5,0.8,1,3,4,3,0,0,0,2,8,20,1
22022,202694,0022200687,"JAN 20, 2023",LAC @ SAS,W,29,6,9,0.667,3,6,0.5,0,2,0.0,0,0,0,4,0,0,0,2,15,13,1
22022,202694,0022200675,"JAN 18, 2023",LAC @ UTA,L,23,3,14,0.214,1,4,0.25,3,3,1.0,0,2,2,3,0,0,1,1,10,-7,1
22022,202694,0022200668,"JAN 17, 2023",LAC vs. PHI,L,27,3,7,0.429,1,4,0.25,2,2,1.0,0,1,1,2,0,0,1,2,9,2,1
22022,202694,0022200639,"JAN 13, 2023",LAC vs. DEN,L,30,7,14,0.5,1,2,0.5,1,1,1.0,1,2,3,2,0,0,1,2,16,-14,1
22022,202694,0022200617,"JAN 10, 2023",LAC vs. DAL,W,33,5,12,0.417,2,6,0.333,0,0,0.0,0,1,1,3,0,1,1,4,12,3,1
22022,202694,0022200604,"JAN 08, 2023",LAC vs. ATL,L,30,6,16,0.375,3,10,0.3,0,0,0.0,0,6,6,2,2,1,2,2,15,4,1
22022,202694,0022200587,"JAN 06, 2023",LAC @ MIN,L,25,5,11,0.455,2,5,0.4,0,0,0.0,1,0,1,0,2,0,1,3,12,-22,1
22022,202694,0022200579,"JAN 05, 2023",LAC @ DEN,L,15,3,7,0.429,1,4,0.25,0,0,0.0,0,1,1,1,0,0,0,1,7,-17,1
22022,202694,0022200560,"JAN 02, 2023",LAC vs. MIA,L,30,3,8,0.375,3,5,0.6,5,7,0.714,0,7,7,1,0,0,2,2,14,1,1
22022,202694,0022200538,"DEC 31, 2022",LAC @ IND,L,29,5,11,0.455,3,5,0.6,2,2,1.0,1,2,3,1,0,3,0,5,15,-1,1
22022,202694,0022200525,"DEC 29, 2022",LAC @ BOS,L,32,5,13,0.385,2,7,0.286,0,0,0.0,1,5,6,4,1,1,1,1,12,-4,1
22022,202694,0022200509,"DEC 27, 2022",LAC @ TOR,W,28,3,7,0.429,2,6,0.333,2,2,1.0,0,4,4,3,1,0,0,2,10,11,1
22022,202694,0022200499,"DEC 26, 2022",LAC @ DET,W,28,5,10,0.5,3,7,0.429,3,4,0.75,1,5,6,1,0,0,1,1,16,-14,1
22022,202694,0022200480,"DEC 23, 2022",LAC @ PHI,L,30,3,9,0.333,3,7,0.429,2,2,1.0,2,2,4,2,0,2,2,3,11,-22,1
22022,202694,0022200476,"DEC 21, 2022",LAC vs. CHA,W,27,4,7,0.571,3,4,0.75,2,2,1.0,0,3,3,0,1,2,2,2,13,9,1
22022,202694,0022200438,"DEC 17, 2022",LAC vs. WAS,W,33,4,10,0.4,1,4,0.25,1,2,0.5,0,12,12,2,0,0,1,5,10,7,1
22022,202694,0022200427,"DEC 15, 2022",LAC vs. PHX,L,30,4,10,0.4,2,7,0.286,4,5,0.8,1,6,7,2,1,0,4,2,14,-10,1
22022,202694,0022200423,"DEC 14, 2022",LAC vs. MIN,W,29,4,13,0.308,2,8,0.25,2,2,1.0,2,5,7,1,1,0,1,1,12,8,1
22022,202694,0022200408,"DEC 12, 2022",LAC vs. BOS,W,27,6,8,0.75,1,2,0.5,0,0,0.0,0,2,2,0,0,0,0,1,13,18,1
