SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
22022,1629655,0022200872,"FEB 14, 2023",WAS @ POR,W,15,1,2,0.5,0,0,0.0,0,0,0.0,0,1,1,1,0,0,1,5,2,5,1
22022,1629655,0022200866,"FEB 13, 2023",WAS @ GSW,L,28,3,4,0.75,0,0,0.0,3,4,0.75,2,6,8,5,0,0,1,2,9,-15,1
22022,1629655,0022200849,"FEB 11, 2023",WAS vs. IND,W,30,6,6,1.0,0,0,0.0,1,3,0.333,1,4,5,2,0,4,2,3,13,4,1
22022,1629655,0022200823,"FEB 08, 2023",WAS vs. CHA,W,27,3,5,0.6,0,0,0.0,7,8,0.875,2,3,5,1,1,3,1,1,13,9,1
22022,1629655,0022200809,"FEB 06, 2023",WAS vs. CLE,L,24,5,6,0.833,0,0,0.0,1,1,1.0,2,6,8,1,0,3,2,2,11,-13,1
22022,1629655,0022200793,"FEB 04, 2023",WAS @ BKN,L,30,4,7,0.571,0,0,0.0,2,3,0.667,2,8,10,0,1,1,1,2,10,-10,1
22022,1629655,0022200787,"FEB 03, 2023",WAS vs. POR,L,26,4,5,0.8,0,0,0.0,1,2,0.5,1,5,6,3,0,1,0,1,9,-9,1
22022,1629655,0022200747,"JAN 28, 2023",WAS @ NOP,W,29,8,11,0.727,0,0,0.0,5,8,0.625,5,7,12,2,1,5,2,2,21,6,1
22022,1629655,0022200722,"JAN 25, 2023",WAS @ HOU,W,33,3,6,0.5,0,0,0.0,3,5,0.6,3,5,8,2,0,4,1,2,9,17,1
22022,1629655,0022200717,"JAN 24, 2023",WAS @ DAL,W,19,2,3,0.667,0,0,0.0,5,8,0.625,1,6,7,3,0,1,1,6,9,1,1
22022,1629655,0022200693,"JAN 21, 2023",WAS vs. ORL,W,24,6,8,0.75,0,0,0.0,2,2,1.0,4,4,8,2,1,1,1,6,14,18,1
22022,1629655,0022200669,"JAN 18, 2023",WAS @ NYK,W,17,3,4,0.75,0,0,0.0,0,0,0.0,1,1,2,0,1,1,2,2,6,18,1
22022,1629655,0022200660,"JAN 16, 2023",WAS vs. GSW,L,22,6,8,0.75,0,0,0.0,2,2,1.0,1,4,5,0,0,0,1,3,14,17,1
22022,1629655,0022200634,"JAN 13, 2023",WAS vs. NYK,L,17,1,1,1.0,0,0,0.0,4,4,1.0,3,3,6,0,0,1,0,2,6,-4,1
22022,1629655,0022200605,"JAN 09, 2023",WAS vs. NOP,L,23,5,6,0.833,0,0,0.0,3,4,0.75,1,3,4,2,0,0,0,4,13,-5,1
22022,1629655,0022200584,"JAN 06, 2023",WAS @ OKC,L,25,7,8,0.875,0,0,0.0,1,5,0.2,4,5,9,2,0,1,1,4,15,-11,1
22022,1629655,0022200561,"JAN 03, 2023",WAS @ MIL,L,29,4,7,0.571,0,0,0.0,3,4,0.75,5,7,12,2,0,0,0,2,11,-4,1
22022,1629655,0022200548,"JAN 01, 2023",WAS @ MIL,W,28,8,11,0.727,0,0,0.0,1,2,0.5,3,1,4,4,1,1,1,1,17,15,1
22022,1629655,0022200529,"DEC 30, 2022",WAS @ ORL,W,26,5,7,0.714,0,0,0.0,1,1,1.0,1,7,8,0,0,4,2,4,11,5,1
22022,1629655,0022200516,"DEC 28, 2022",WAS vs. PHX,W,25,6,7,0.857,0,0,0.0,2,2,1.0,4,4,8,1,0,3,1,3,14,7,1
22022,1629655,0022200506,"DEC 27, 2022",WAS vs. PHI,W,19,3,3,1.0,0,0,0.0,2,2,1.0,4,2,6,0,1,1,2,5,8,-6,1
22022,1629655,0022200491,"DEC 23, 2022",WAS @ SAC,W,20,2,2,1.0,0,0,0.0,2,3,0.667,1,2,3,2,0,2,1,4,6,6,1
22022,1629655,0022200478,"DEC 22, 2022",WAS @ UTA,L,20,6,9,0.667,0,0,0.0,1,1,1.0,1,1,2,0,0,1,1,3,13,-11,1
22022,1629655,0022200464,"DEC 20, 2022",WAS @ PHX,W,29,5,6,0.833,0,0,0.0,2,6,0.333,5,4,9,1,1,0,1,2,12,-4,1
22022,1629655,0022200451,"DEC 18, 2022",WAS @ LAL,L,21,6,6,1.0,0,0,0.0,0,0,0.0,3,2,5,0,1,2,0,4,12,11,1
22022,1629655,0022200438,"DEC 17, 2022",WAS @ LAC,L,10,2,3,0.667,0,0,0.0,2,2,1.0,1,2,3,0,0,0,1,1,6,6,1
22022,1629655,0022200422,"DEC 14, 2022",WAS @ DEN,L,26,5,10,0.5,0,0,0.0,1,1,1.0,0,7,7,3,1,2,1,2,11,-1,1
22022,1629655,0022200403,"DEC 12, 2022",WAS vs. BKN,L,20,4,4,1.0,0,0,0.0,2,4,0.5,1,9,10,0,0,0,1,0,10,9,1
22022,1629655,0022200389,"DEC 10, 2022",WAS vs. LAC,L,11,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,-13,1
22022,1629655,0022200378,"DEC 09, 2022",WAS @ IND,L,19,3,4,0.75,0,0,0.0,1,2,0.5,3,0,3,1,0,1,0,1,7,-2,1
22022,1629655,0022200367,"DEC 07, 2022",WAS @ CHI,L,18,4,4,1.0,0,0,0.0,2,3,0.667,1,2,3,0,1,2,2,3,10,12,1
22022,1629655,0022200349,"DEC 04, 2022",WAS vs. LAL,L,21,9,10,0.9,0,0,0.0,1,2,0.5,4,3,7,1,0,2,0,4,19,1,1
22022,1629655,0022200326,"DEC 02, 2022",WAS @ CHA,L,24,3,8,0.375,0,0,0.0,4,10,0.4,6,6,12,1,0,6,0,1,10,17,1
22022,1629655,0022200315,"NOV 30, 2022",WAS @ BKN,L,10,2,2,1.0,0,0,0.0,0,0,0.0,4,3,7,0,2,0,1,1,4,-3,1
22022,1629655,0022200300,"NOV 28, 2022",WAS vs. MIN,W,17,2,3,0.667,0,0,0.0,2,4,0.5,2,2,4,0,0,2,0,3,6,2,1
22022,1629655,0022200294,"NOV 27, 2022",WAS @ BOS,L,6,2,2,1.0,0,0,0.0,0,0,0.0,1,2,3,0,0,0,0,1,4,13,1
22022,1629655,0022200277,"NOV 25, 2022",WAS @ MIA,L,8,3,3,1.0,0,0,0.0,0,0,0.0,1,2,3,0,0,1,0,1,6,8,1
22022,1629655,0022200265,"NOV 23, 2022",WAS @ MIA,L,10,2,4,0.5,0,0,0.0,0,0,0.0,2,4,6,0,1,0,1,3,4,-10,1
22022,1629655,0022200241,"NOV 20, 2022",WAS vs. CHA,W,8,1,2,0.5,0,0,0.0,2,2,1.0,1,2,3,0,0,1,2,1,4,-3,1
22022,1629655,0022200224,"NOV 18, 2022",WAS vs. MIA,W,5,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,2,0,-9,1
22022,1629655,0022200213,"NOV 16, 2022",WAS vs. OKC,L,6,1,1,1.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,2,2,-14,1
22022,1629655,0022200194,"NOV 13, 2022",WAS vs. MEM,W,17,1,1,1.0,0,0,0.0,3,7,0.429,2,3,5,1,0,2,2,3,5,0,1
22022,1629655,0022200185,"NOV 12, 2022",WAS vs. UTA,W,14,1,1,1.0,0,0,0.0,0,0,0.0,1,1,2,1,0,1,0,0,2,-11,1
22022,1629655,0022200172,"NOV 10, 2022",WAS vs. DAL,W,25,3,3,1.0,0,0,0.0,5,6,0.833,2,8,10,0,0,4,1,3,11,11,1
22022,1629655,0022200144,"NOV 07, 2022",WAS @ CHA,W,11,2,2,1.0,0,0,0.0,1,1,1.0,2,5,7,1,1,0,1,0,5,5,1
22022,1629655,0022200142,"NOV 06, 2022",WAS @ MEM,L,14,4,6,0.667,0,0,0.0,1,1,1.0,2,3,5,2,0,0,0,3,9,3,1
22022,1629655,0022200123,"NOV 04, 2022",WAS vs. BKN,L,10,2,2,1.0,0,0,0.0,0,0,0.0,0,1,1,0,0,1,1,1,4,-13,1
22022,1629655,0022200108,"NOV 02, 2022",WAS @ PHI,W,11,4,5,0.8,0,0,0.0,2,5,0.4,2,0,2,1,1,1,0,0,10,2,1
22022,1629655,0022200097,"OCT 31, 2022",WAS vs. PHI,L,11,0,2,0.0,0,0,0.0,1,2,0.5,0,2,2,1,1,0,3,2,1,-12,1
22022,1629655,0022200089,"OCT 30, 2022",WAS @ BOS,L,10,0,1,0.0,0,0,0.0,0,0,0.0,1,0,1,0,0,1,2,1,0,-16,1
22022,1629655,0022200074,"OCT 28, 2022",WAS vs. IND,L,15,3,4,0.75,0,0,0.0,4,5,0.8,2,2,4,0,0,0,1,2,10,1,1
22022,1629655,0022200052,"OCT 25, 2022",WAS vs. DET,W,20,4,6,0.667,0,0,0.0,1,2,0.5,1,4,5,1,0,2,0,2,9,19,1
22022,1629655,0022200039,"OCT 23, 2022",WAS @ CLE,L,15,1,2,0.5,0,0,0.0,0,0,0.0,1,1,2,0,0,1,1,2,2,-11,1
22022,1629655,0022200019,"OCT 21, 2022",WAS vs. CHI,W,18,1,1,1.0,0,0,0.0,0,0,0.0,0,2,2,0,1,1,3,4,2,-15,1
22022,1629655,0022200004,"OCT 19, 2022",WAS @ IND,W,16,6,8,0.75,0,0,0.0,0,0,0.0,4,3,7,0,1,1,2,0,12,-2,1
