SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
22022,1627826,0022200871,"FEB 14, 2023",LAC vs. GSW,W,28,5,9,0.556,0,0,0.0,0,0,0.0,0,2,2,3,0,1,1,3,10,8,1
22022,1627826,0022200845,"FEB 10, 2023",LAC vs. MIL,L,34,3,4,0.75,0,0,0.0,0,0,0.0,0,8,8,1,0,3,4,1,6,-18,1
22022,1627826,0022200829,"FEB 08, 2023",LAC vs. DAL,L,29,3,3,1.0,0,0,0.0,3,5,0.6,3,7,10,0,0,2,1,0,9,2,1
22022,1627826,0022200810,"FEB 06, 2023",LAC @ BKN,W,30,6,9,0.667,0,0,0.0,7,10,0.7,5,7,12,2,3,1,0,5,19,27,1
22022,1627826,0022200795,"FEB 04, 2023",LAC @ NYK,W,40,1,3,0.333,0,0,0.0,0,0,0.0,2,11,13,1,0,1,1,1,2,0,1
22022,1627826,0022200784,"FEB 02, 2023",LAC @ MIL,L,29,4,7,0.571,0,0,0.0,4,5,0.8,6,7,13,1,0,1,1,6,12,-6,1
22022,1627826,0022200766,"JAN 31, 2023",LAC @ CHI,W,28,6,7,0.857,0,0,0.0,2,5,0.4,3,9,12,1,0,3,0,2,14,15,1
22022,1627826,0022200754,"JAN 29, 2023",LAC @ CLE,L,22,0,5,0.0,0,0,0.0,2,2,1.0,2,5,7,0,0,0,1,1,2,-29,1
22022,1627826,0022200745,"JAN 28, 2023",LAC @ ATL,W,37,6,9,0.667,0,0,0.0,6,6,1.0,2,4,6,3,1,2,0,4,18,10,1
22022,1627826,0022200735,"JAN 26, 2023",LAC vs. SAS,W,21,4,5,0.8,0,0,0.0,3,6,0.5,1,4,5,0,0,2,1,5,11,16,1
