SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
22022,1629028,0022200321,"NOV 30, 2022",PHX vs. CHI,W,31,11,17,0.647,0,1,0.0,8,9,0.889,2,12,14,3,0,2,1,4,30,17,1
22022,1629028,0022200307,"NOV 28, 2022",PHX @ SAC,W,35,8,10,0.8,0,0,0.0,1,2,0.5,3,9,12,1,0,0,1,3,17,7,1
22022,1629028,0022200289,"NOV 26, 2022",PHX vs. UTA,W,34,11,19,0.579,0,0,0.0,7,9,0.778,9,12,21,3,1,2,2,1,29,-4,1
22022,1629028,0022200283,"NOV 25, 2022",PHX vs. DET,W,30,11,13,0.846,0,0,0.0,6,7,0.857,2,10,12,1,0,2,0,0,28,13,1
22022,1629028,0022200259,"NOV 22, 2022",PHX vs. LAL,W,32,7,11,0.636,0,1,0.0,0,0,0.0,1,14,15,2,1,0,0,4,14,9,1
22022,1629028,0022200240,"NOV 20, 2022",PHX vs. NYK,W,27,6,9,0.667,0,1,0.0,1,5,0.2,4,7,11,4,1,0,0,3,13,6,1
22022,1629028,0022200232,"NOV 18, 2022",PHX @ UTA,L,37,7,12,0.583,0,1,0.0,3,3,1.0,5,5,10,8,0,3,2,3,17,0,1
22022,1629028,0022200220,"NOV 16, 2022",PHX vs. GSW,W,32,7,14,0.5,0,0,0.0,0,0,0.0,2,5,7,2,0,0,4,3,14,16,1
22022,1629028,0022200202,"NOV 14, 2022",PHX @ MIA,L,34,8,10,0.8,0,1,0.0,0,0,0.0,8,4,12,2,1,0,3,5,16,-8,1
22022,1629028,0022200177,"NOV 11, 2022",PHX @ ORL,L,26,7,12,0.583,0,1,0.0,0,0,0.0,1,4,5,1,2,1,1,0,14,-23,1
22022,1629028,0022200167,"NOV 09, 2022",PHX @ MIN,W,33,4,10,0.4,0,0,0.0,1,2,0.5,2,4,6,2,0,0,2,1,9,17,1
22022,1629028,0022200148,"NOV 07, 2022",PHX @ PHI,L,31,6,11,0.545,0,0,0.0,2,2,1.0,3,4,7,0,1,1,0,4,14,-13,1
22022,1629028,0022200139,"NOV 05, 2022",PHX vs. POR,W,16,3,6,0.5,0,1,0.0,1,2,0.5,2,4,6,1,0,2,1,3,7,1,1
22022,1629028,0022200130,"NOV 04, 2022",PHX vs. POR,L,30,10,14,0.714,2,2,1.0,2,2,1.0,4,4,8,1,0,0,4,5,24,3,1
22022,1629028,0022200079,"OCT 28, 2022",PHX vs. NOP,W,8,2,4,0.5,0,0,0.0,0,0,0.0,1,2,3,0,0,0,0,0,4,-5,1
22022,1629028,0022200055,"OCT 25, 2022",PHX vs. GSW,W,25,6,14,0.429,0,1,0.0,4,4,1.0,5,9,14,4,1,0,4,5,16,2,1
22022,1629028,0022200043,"OCT 23, 2022",PHX @ LAC,W,29,6,11,0.545,0,1,0.0,1,1,1.0,2,6,8,1,0,1,4,5,13,7,1
22022,1629028,0022200027,"OCT 21, 2022",PHX @ POR,L,38,12,22,0.545,1,1,1.0,1,3,0.333,1,5,6,3,1,1,4,5,26,1,1
22022,1629028,0022200013,"OCT 19, 2022",PHX vs. DAL,W,30,8,11,0.727,0,0,0.0,2,3,0.667,1,9,10,2,1,0,1,4,18,15,1
