SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
22022,1628398,0022200349,"DEC 04, 2022",WAS vs. LAL,L,32,10,21,0.476,1,7,0.143,5,6,0.833,3,4,7,4,2,1,6,6,26,-10,1
22022,1628398,0022200326,"DEC 02, 2022",WAS @ CHA,L,33,6,14,0.429,2,5,0.4,0,0,0.0,0,4,4,3,0,1,1,2,14,-5,1
22022,1628398,0022200315,"NOV 30, 2022",WAS @ BKN,L,40,10,25,0.4,2,8,0.25,3,4,0.75,1,3,4,3,0,1,1,4,25,0,1
22022,1628398,0022200300,"NOV 28, 2022",WAS vs. MIN,W,31,9,16,0.563,4,7,0.571,1,2,0.5,1,7,8,9,0,0,0,4,23,28,1
22022,1628398,0022200277,"NOV 25, 2022",WAS @ MIA,L,39,11,22,0.5,3,10,0.3,3,3,1.0,3,4,7,5,1,0,3,2,28,-5,1
22022,1628398,0022200265,"NOV 23, 2022",WAS @ MIA,L,40,13,27,0.481,2,13,0.154,5,7,0.714,0,7,7,1,1,0,0,1,33,-9,1
22022,1628398,0022200241,"NOV 20, 2022",WAS vs. CHA,W,38,10,19,0.526,4,9,0.444,4,5,0.8,1,9,10,5,0,0,4,2,28,7,1
22022,1628398,0022200224,"NOV 18, 2022",WAS vs. MIA,W,40,9,24,0.375,2,12,0.167,1,3,0.333,0,8,8,5,1,0,4,2,21,1,1
22022,1628398,0022200213,"NOV 16, 2022",WAS vs. OKC,L,39,7,15,0.467,3,8,0.375,1,1,1.0,2,8,10,9,1,0,7,3,18,13,1
22022,1628398,0022200194,"NOV 13, 2022",WAS vs. MEM,W,34,4,13,0.308,1,7,0.143,0,1,0.0,1,10,11,3,0,0,4,1,9,10,1
22022,1628398,0022200185,"NOV 12, 2022",WAS vs. UTA,W,33,8,19,0.421,1,7,0.143,6,7,0.857,1,7,8,6,0,0,4,2,23,12,1
22022,1628398,0022200172,"NOV 10, 2022",WAS vs. DAL,W,41,14,26,0.538,5,11,0.455,3,3,1.0,2,9,11,6,1,0,4,2,36,-2,1
22022,1628398,0022200144,"NOV 07, 2022",WAS @ CHA,W,31,9,16,0.563,1,3,0.333,1,5,0.2,0,6,6,1,0,1,2,0,20,10,1
22022,1628398,0022200142,"NOV 06, 2022",WAS @ MEM,L,34,5,14,0.357,2,9,0.222,0,0,0.0,2,9,11,2,0,1,3,3,12,-5,1
22022,1628398,0022200123,"NOV 04, 2022",WAS vs. BKN,L,24,5,12,0.417,3,8,0.375,6,8,0.75,0,5,5,2,0,0,1,2,19,-22,1
22022,1628398,0022200108,"NOV 02, 2022",WAS @ PHI,W,31,8,12,0.667,2,5,0.4,0,0,0.0,2,6,8,4,0,0,4,4,18,2,1
22022,1628398,0022200097,"OCT 31, 2022",WAS vs. PHI,L,33,3,5,0.6,1,1,1.0,2,2,1.0,1,6,7,2,0,1,1,3,9,6,1
22022,1628398,0022200089,"OCT 30, 2022",WAS @ BOS,L,28,3,13,0.231,1,5,0.2,2,2,1.0,1,7,8,1,1,0,0,3,9,-20,1
22022,1628398,0022200074,"OCT 28, 2022",WAS vs. IND,L,37,7,19,0.368,3,7,0.429,1,1,1.0,0,9,9,3,1,0,3,4,18,2,1
22022,1628398,0022200052,"OCT 25, 2022",WAS vs. DET,W,27,9,17,0.529,0,5,0.0,7,8,0.875,0,6,6,1,0,1,3,4,25,23,1
22022,1628398,0022200039,"OCT 23, 2022",WAS @ CLE,L,37,4,8,0.5,1,2,0.5,2,4,0.5,0,2,2,3,0,2,0,4,11,-5,1
22022,1628398,0022200019,"OCT 21, 2022",WAS vs. CHI,W,34,8,16,0.5,4,8,0.5,6,7,0.857,1,5,6,2,0,0,1,1,26,6,1
22022,1628398,0022200004,"OCT 19, 2022",WAS @ IND,W,35,8,19,0.421,3,10,0.3,3,5,0.6,1,12,13,2,0,2,2,4,22,7,1
