SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
22022,204001,0022200548,"JAN 01, 2023",WAS @ MIL,W,29,9,16,0.563,0,5,0.0,4,4,1.0,1,4,5,0,2,2,2,3,22,13,1
22022,204001,0022200529,"DEC 30, 2022",WAS @ ORL,W,35,9,13,0.692,3,6,0.5,9,11,0.818,2,11,13,2,1,4,5,4,30,32,1
22022,204001,0022200516,"DEC 28, 2022",WAS vs. PHX,W,34,8,15,0.533,2,6,0.333,4,4,1.0,1,5,6,2,1,1,3,2,22,23,1
22022,204001,0022200506,"DEC 27, 2022",WAS vs. PHI,W,35,7,15,0.467,3,5,0.6,7,9,0.778,3,7,10,1,2,3,2,2,24,14,1
22022,204001,0022200491,"DEC 23, 2022",WAS @ SAC,W,34,2,11,0.182,0,3,0.0,3,5,0.6,2,11,13,1,1,2,0,3,7,9,1
22022,204001,0022200451,"DEC 18, 2022",WAS @ LAL,L,38,7,18,0.389,2,9,0.222,5,7,0.714,4,7,11,5,2,1,2,2,21,5,1
22022,204001,0022200438,"DEC 17, 2022",WAS @ LAC,L,35,8,19,0.421,0,3,0.0,3,4,0.75,1,6,7,2,4,0,2,2,19,-9,1
22022,204001,0022200403,"DEC 12, 2022",WAS vs. BKN,L,24,7,11,0.636,0,1,0.0,6,6,1.0,0,3,3,1,2,1,5,2,20,-22,1
22022,204001,0022200389,"DEC 10, 2022",WAS vs. LAC,L,37,8,20,0.4,2,4,0.5,12,13,0.923,0,15,15,5,0,2,3,3,30,6,1
22022,204001,0022200378,"DEC 09, 2022",WAS @ IND,L,35,11,13,0.846,1,2,0.5,6,8,0.75,2,7,9,2,0,2,4,1,29,-7,1
22022,204001,0022200367,"DEC 07, 2022",WAS @ CHI,L,35,8,17,0.471,0,6,0.0,12,16,0.75,1,8,9,4,2,2,5,4,28,-14,1
22022,204001,0022200349,"DEC 04, 2022",WAS vs. LAL,L,34,11,25,0.44,1,6,0.167,4,6,0.667,1,8,9,3,2,1,0,2,27,-7,1
22022,204001,0022200326,"DEC 02, 2022",WAS @ CHA,L,36,5,14,0.357,0,6,0.0,11,13,0.846,4,7,11,3,1,1,4,3,21,0,1
22022,204001,0022200315,"NOV 30, 2022",WAS @ BKN,L,38,8,14,0.571,2,3,0.667,9,14,0.643,4,15,19,0,1,2,2,2,27,-3,1
22022,204001,0022200300,"NOV 28, 2022",WAS vs. MIN,W,31,12,18,0.667,6,10,0.6,11,11,1.0,2,2,4,3,2,3,1,3,41,13,1
22022,204001,0022200294,"NOV 27, 2022",WAS @ BOS,L,26,7,11,0.636,0,1,0.0,7,8,0.875,0,4,4,2,0,0,1,2,21,-23,1
22022,204001,0022200277,"NOV 25, 2022",WAS @ MIA,L,36,7,18,0.389,1,4,0.25,3,3,1.0,2,5,7,1,0,2,1,3,18,-6,1
22022,204001,0022200265,"NOV 23, 2022",WAS @ MIA,L,33,8,19,0.421,2,9,0.222,3,6,0.5,1,8,9,4,0,0,3,5,21,-3,1
22022,204001,0022200241,"NOV 20, 2022",WAS vs. CHA,W,34,4,19,0.211,2,8,0.25,2,2,1.0,4,4,8,2,1,5,4,5,12,5,1
22022,204001,0022200224,"NOV 18, 2022",WAS vs. MIA,W,39,7,20,0.35,1,6,0.167,5,7,0.714,2,15,17,5,1,2,1,5,20,-2,1
22022,204001,0022200213,"NOV 16, 2022",WAS vs. OKC,L,36,8,15,0.533,4,7,0.571,7,9,0.778,2,7,9,4,1,1,2,1,27,16,1
22022,204001,0022200194,"NOV 13, 2022",WAS vs. MEM,W,31,7,15,0.467,6,10,0.6,5,6,0.833,3,3,6,2,2,2,2,4,25,10,1
22022,204001,0022200185,"NOV 12, 2022",WAS vs. UTA,W,33,12,20,0.6,4,8,0.5,3,5,0.6,1,9,10,2,1,2,1,0,31,24,1
22022,204001,0022200144,"NOV 07, 2022",WAS @ CHA,W,31,6,14,0.429,1,6,0.167,6,8,0.75,1,7,8,5,0,1,1,4,19,3,1
22022,204001,0022200142,"NOV 06, 2022",WAS @ MEM,L,31,3,13,0.231,1,6,0.167,3,4,0.75,1,3,4,3,1,3,4,5,10,2,1
22022,204001,0022200123,"NOV 04, 2022",WAS vs. BKN,L,26,4,11,0.364,2,4,0.5,4,6,0.667,3,7,10,1,0,0,1,2,14,-17,1
22022,204001,0022200108,"NOV 02, 2022",WAS @ PHI,W,34,9,13,0.692,1,4,0.25,11,11,1.0,0,9,9,3,1,3,1,1,30,7,1
22022,204001,0022200097,"OCT 31, 2022",WAS vs. PHI,L,35,10,17,0.588,3,7,0.429,9,9,1.0,4,5,9,3,2,0,0,3,32,8,1
22022,204001,0022200089,"OCT 30, 2022",WAS @ BOS,L,28,8,16,0.5,0,4,0.0,1,2,0.5,7,6,13,1,0,2,3,3,17,-4,1
22022,204001,0022200074,"OCT 28, 2022",WAS vs. IND,L,31,7,13,0.538,2,4,0.5,6,7,0.857,2,4,6,1,1,0,2,4,22,-13,1
22022,204001,0022200052,"OCT 25, 2022",WAS vs. DET,W,25,8,13,0.615,2,4,0.5,2,2,1.0,4,3,7,2,0,0,3,5,20,1,1
22022,204001,0022200039,"OCT 23, 2022",WAS @ CLE,L,38,7,16,0.438,4,8,0.5,0,1,0.0,1,10,11,3,1,1,2,4,18,1,1
22022,204001,0022200019,"OCT 21, 2022",WAS vs. CHI,W,29,6,13,0.462,2,5,0.4,0,0,0.0,0,3,3,2,1,2,1,6,14,17,1
22022,204001,0022200004,"OCT 19, 2022",WAS @ IND,W,32,5,14,0.357,1,5,0.2,4,6,0.667,2,8,10,3,0,2,2,2,15,7,1
