id,prop_type,player_name,player_team,defensive_matchup,sports_book,name,price,points,nba_api_player_id
abe2c187d35b88402a28c99a113601e9,player_threes,Cole Anthony,ORL,CHA,draftkings,Over,-210,0.5,1630175
abe2c187d35b88402a28c99a113601e9,player_threes,Cole Anthony,ORL,CHA,draftkings,Under,170,0.5,1630175
abe2c187d35b88402a28c99a113601e9,player_threes,Dennis Smith Jr.,CHA,ORL,draftkings,Over,120,0.5,1628372
abe2c187d35b88402a28c99a113601e9,player_threes,Dennis Smith Jr.,CHA,ORL,draftkings,Under,-150,0.5,1628372
abe2c187d35b88402a28c99a113601e9,player_threes,Franz Wagner,ORL,CHA,draftkings,Over,-135,1.5,1630532
abe2c187d35b88402a28c99a113601e9,player_threes,Franz Wagner,ORL,CHA,draftkings,Under,105,1.5,1630532
abe2c187d35b88402a28c99a113601e9,player_threes,Gary Harris,ORL,CHA,draftkings,Over,-145,1.5,203914
abe2c187d35b88402a28c99a113601e9,player_threes,Gary Harris,ORL,CHA,draftkings,Under,115,1.5,203914
abe2c187d35b88402a28c99a113601e9,player_threes,Gordon Hayward,CHA,ORL,draftkings,Over,-110,1.5,202330
abe2c187d35b88402a28c99a113601e9,player_threes,Gordon Hayward,CHA,ORL,draftkings,Under,-120,1.5,202330
abe2c187d35b88402a28c99a113601e9,player_threes,Jalen Suggs,ORL,CHA,draftkings,Over,180,1.5,1630591
abe2c187d35b88402a28c99a113601e9,player_threes,Jalen Suggs,ORL,CHA,draftkings,Under,-220,1.5,1630591
abe2c187d35b88402a28c99a113601e9,player_threes,Kelly Oubre Jr.,CHA,ORL,draftkings,Over,130,3.5,1626162
abe2c187d35b88402a28c99a113601e9,player_threes,Kelly Oubre Jr.,CHA,ORL,draftkings,Under,-160,3.5,1626162
abe2c187d35b88402a28c99a113601e9,player_threes,Markelle Fultz,ORL,CHA,draftkings,Over,135,0.5,1628365
abe2c187d35b88402a28c99a113601e9,player_threes,Markelle Fultz,ORL,CHA,draftkings,Under,-165,0.5,1628365
abe2c187d35b88402a28c99a113601e9,player_threes,Moritz Wagner,ORL,CHA,draftkings,Over,-160,0.5,1629021
abe2c187d35b88402a28c99a113601e9,player_threes,Moritz Wagner,ORL,CHA,draftkings,Under,130,0.5,1629021
abe2c187d35b88402a28c99a113601e9,player_threes,Paolo Banchero,ORL,CHA,draftkings,Over,-175,0.5,1631094
