id,prop_type,player_name,player_team,defensive_matchup,sports_book,name,price,points,nba_api_player_id
42654cbf384e13b4b358953ce95c328d,player_threes,Dejounte Murray,ATL,WAS,fanduel,Over,-146,1.5,1627749
42654cbf384e13b4b358953ce95c328d,player_threes,Dejounte Murray,ATL,WAS,fanduel,Under,114,1.5,1627749
42654cbf384e13b4b358953ce95c328d,player_threes,De'Andre Hunter,ATL,WAS,fanduel,Over,124,1.5,1629631
42654cbf384e13b4b358953ce95c328d,player_threes,De'Andre Hunter,ATL,WAS,fanduel,Under,-160,1.5,1629631
42654cbf384e13b4b358953ce95c328d,player_threes,Trae Young,ATL,WAS,fanduel,Over,140,2.5,1629027
42654cbf384e13b4b358953ce95c328d,player_threes,Trae Young,ATL,WAS,fanduel,Under,-180,2.5,1629027
42654cbf384e13b4b358953ce95c328d,player_threes,Dejounte Murray,ATL,WAS,pointsbetus,Over,-140,1.5,1627749
42654cbf384e13b4b358953ce95c328d,player_threes,Dejounte Murray,ATL,WAS,pointsbetus,Under,110,1.5,1627749
42654cbf384e13b4b358953ce95c328d,player_threes,De'andre Hunter,ATL,WAS,pointsbetus,Over,125,1.5,1629631
42654cbf384e13b4b358953ce95c328d,player_threes,De'andre Hunter,ATL,WAS,pointsbetus,Under,-160,1.5,1629631
42654cbf384e13b4b358953ce95c328d,player_threes,Trae Young,ATL,WAS,pointsbetus,Over,140,2.5,1629027
42654cbf384e13b4b358953ce95c328d,player_threes,Trae Young,ATL,WAS,pointsbetus,Under,-180,2.5,1629027
42654cbf384e13b4b358953ce95c328d,player_threes,De'Andre Hunter,ATL,WAS,draftkings,Over,120,1.5,1629631
42654cbf384e13b4b358953ce95c328d,player_threes,De'Andre Hunter,ATL,WAS,draftkings,Under,-150,1.5,1629631
42654cbf384e13b4b358953ce95c328d,player_threes,Dejounte Murray,ATL,WAS,draftkings,Over,-130,1.5,1627749
42654cbf384e13b4b358953ce95c328d,player_threes,Dejounte Murray,ATL,WAS,draftkings,Under,100,1.5,1627749
42654cbf384e13b4b358953ce95c328d,player_threes,Trae Young,ATL,WAS,draftkings,Over,150,2.5,1629027
42654cbf384e13b4b358953ce95c328d,player_threes,Trae Young,ATL,WAS,draftkings,Under,-185,2.5,1629027
