id,player_name,matchup_home_team,matchup_away_team,sports_book,name,price,points
279cef4732d44dd312ab1035a269e359,Harrison Barnes,Phoenix Suns,Sacramento Kings,fanduel,Under,-111,14.5
279cef4732d44dd312ab1035a269e359,Devin Booker,Phoenix Suns,Sacramento Kings,fanduel,Over,-102,25.5
279cef4732d44dd312ab1035a269e359,Devin Booker,Phoenix Suns,Sacramento Kings,fanduel,Under,-125,25.5
279cef4732d44dd312ab1035a269e359,Chris Paul,Phoenix Suns,Sacramento Kings,fanduel,Over,-106,15.5
279cef4732d44dd312ab1035a269e359,Chris Paul,Phoenix Suns,Sacramento Kings,fanduel,Under,-120,15.5
279cef4732d44dd312ab1035a269e359,Domantas Sabonis,Phoenix Suns,Sacramento Kings,fanduel,Over,-104,19.5
279cef4732d44dd312ab1035a269e359,Domantas Sabonis,Phoenix Suns,Sacramento Kings,fanduel,Under,-122,19.5
279cef4732d44dd312ab1035a269e359,Kevin Huerter,Phoenix Suns,Sacramento Kings,fanduel,Over,-102,14.5
279cef4732d44dd312ab1035a269e359,Kevin Huerter,Phoenix Suns,Sacramento Kings,fanduel,Under,-125,14.5
279cef4732d44dd312ab1035a269e359,Keegan Murray,Phoenix Suns,Sacramento Kings,fanduel,Over,-104,11.5
279cef4732d44dd312ab1035a269e359,Keegan Murray,Phoenix Suns,Sacramento Kings,fanduel,Under,-122,11.5
c0628817d58a3be266880bba3316868c,Marcus Morris,Los Angeles Clippers,Golden State Warriors,fanduel,Over,-120,11.5
c0628817d58a3be266880bba3316868c,Marcus Morris,Los Angeles Clippers,Golden State Warriors,fanduel,Under,-106,11.5
c0628817d58a3be266880bba3316868c,Kawhi Leonard,Los Angeles Clippers,Golden State Warriors,fanduel,Over,-115,22.5
c0628817d58a3be266880bba3316868c,Kawhi Leonard,Los Angeles Clippers,Golden State Warriors,fanduel,Under,-111,22.5
c0628817d58a3be266880bba3316868c,Ivica Zubac,Los Angeles Clippers,Golden State Warriors,fanduel,Over,-111,9.5
c0628817d58a3be266880bba3316868c,Ivica Zubac,Los Angeles Clippers,Golden State Warriors,fanduel,Under,-115,9.5
c0628817d58a3be266880bba3316868c,Terance Mann,Los Angeles Clippers,Golden State Warriors,fanduel,Over,-118,9.5
c0628817d58a3be266880bba3316868c,Terance Mann,Los Angeles Clippers,Golden State Warriors,fanduel,Under,-108,9.5
c0628817d58a3be266880bba3316868c,Paul George,Los Angeles Clippers,Golden State Warriors,fanduel,Over,-113,21.5
c0628817d58a3be266880bba3316868c,Paul George,Los Angeles Clippers,Golden State Warriors,fanduel,Under,-113,21.5
c0628817d58a3be266880bba3316868c,Kawhi Leonard,Los Angeles Clippers,Golden State Warriors,betmgm,Over,-110,22.5
c0628817d58a3be266880bba3316868c,Kawhi Leonard,Los Angeles Clippers,Golden State Warriors,betmgm,Under,-120,22.5
c0628817d58a3be266880bba3316868c,Ivica Zubac,Los Angeles Clippers,Golden State Warriors,betmgm,Over,-105,9.5
c0628817d58a3be266880bba3316868c,Ivica Zubac,Los Angeles Clippers,Golden State Warriors,betmgm,Under,-125,9.5
c0628817d58a3be266880bba3316868c,Terance Mann,Los Angeles Clippers,Golden State Warriors,betmgm,Over,-120,9.5
c0628817d58a3be266880bba3316868c,Terance Mann,Los Angeles Clippers,Golden State Warriors,betmgm,Under,-110,9.5
c0628817d58a3be266880bba3316868c,Marcus Morris Sr.,Los Angeles Clippers,Golden State Warriors,betmgm,Over,-120,11.5
c0628817d58a3be266880bba3316868c,Marcus Morris Sr.,Los Angeles Clippers,Golden State Warriors,betmgm,Under,-110,11.5
c0628817d58a3be266880bba3316868c,Paul George,Los Angeles Clippers,Golden State Warriors,betmgm,Over,-110,21.5
c0628817d58a3be266880bba3316868c,Paul George,Los Angeles Clippers,Golden State Warriors,betmgm,Under,-120,21.5
c0628817d58a3be266880bba3316868c,Ivica Zubac,Los Angeles Clippers,Golden State Warriors,draftkings,Over,-105,9.5
c0628817d58a3be266880bba3316868c,Ivica Zubac,Los Angeles Clippers,Golden State Warriors,draftkings,Under,-125,9.5
c0628817d58a3be266880bba3316868c,Kawhi Leonard,Los Angeles Clippers,Golden State Warriors,draftkings,Over,-110,22.5
c0628817d58a3be266880bba3316868c,Kawhi Leonard,Los Angeles Clippers,Golden State Warriors,draftkings,Under,-120,22.5
c0628817d58a3be266880bba3316868c,Marcus Morris Sr.,Los Angeles Clippers,Golden State Warriors,draftkings,Over,-125,11.5
c0628817d58a3be266880bba3316868c,Marcus Morris Sr.,Los Angeles Clippers,Golden State Warriors,draftkings,Under,-105,11.5
c0628817d58a3be266880bba3316868c,Paul George,Los Angeles Clippers,Golden State Warriors,draftkings,Over,-110,21.5
c0628817d58a3be266880bba3316868c,Paul George,Los Angeles Clippers,Golden State Warriors,draftkings,Under,-120,21.5
c0628817d58a3be266880bba3316868c,Terance Mann,Los Angeles Clippers,Golden State Warriors,draftkings,Over,-120,9.5
c0628817d58a3be266880bba3316868c,Terance Mann,Los Angeles Clippers,Golden State Warriors,draftkings,Under,-110,9.5
c0628817d58a3be266880bba3316868c,Terance Mann,Los Angeles Clippers,Golden State Warriors,williamhill_us,Over,-119,9.5
c0628817d58a3be266880bba3316868c,Terance Mann,Los Angeles Clippers,Golden State Warriors,williamhill_us,Under,-115,9.5
c0628817d58a3be266880bba3316868c,Marcus Morris Sr.,Los Angeles Clippers,Golden State Warriors,williamhill_us,Over,-131,11.5
c0628817d58a3be266880bba3316868c,Marcus Morris Sr.,Los Angeles Clippers,Golden State Warriors,williamhill_us,Under,-104,11.5
c0628817d58a3be266880bba3316868c,Paul George,Los Angeles Clippers,Golden State Warriors,williamhill_us,Over,-119,21.5
c0628817d58a3be266880bba3316868c,Paul George,Los Angeles Clippers,Golden State Warriors,williamhill_us,Under,-115,21.5
c0628817d58a3be266880bba3316868c,Kawhi Leonard,Los Angeles Clippers,Golden State Warriors,williamhill_us,Over,-117,22.5
c0628817d58a3be266880bba3316868c,Kawhi Leonard,Los Angeles Clippers,Golden State Warriors,williamhill_us,Under,-117,22.5
c0628817d58a3be266880bba3316868c,Ivica Zubac,Los Angeles Clippers,Golden State Warriors,williamhill_us,Over,-115,9.5
c0628817d58a3be266880bba3316868c,Ivica Zubac,Los Angeles Clippers,Golden State Warriors,williamhill_us,Under,-119,9.5
c0628817d58a3be266880bba3316868c,Ivica Zubac,Los Angeles Clippers,Golden State Warriors,betonlineag,Under,-123,9.5
c0628817d58a3be266880bba3316868c,Ivica Zubac,Los Angeles Clippers,Golden State Warriors,betonlineag,Over,-105,9.5
c0628817d58a3be266880bba3316868c,Marcus Morris Sr.,Los Angeles Clippers,Golden State Warriors,betonlineag,Under,-109,11.5
c0628817d58a3be266880bba3316868c,Marcus Morris Sr.,Los Angeles Clippers,Golden State Warriors,betonlineag,Over,-119,11.5
c0628817d58a3be266880bba3316868c,Kawhi Leonard,Los Angeles Clippers,Golden State Warriors,betonlineag,Under,-112,22.5
c0628817d58a3be266880bba3316868c,Kawhi Leonard,Los Angeles Clippers,Golden State Warriors,betonlineag,Over,-115,22.5
c0628817d58a3be266880bba3316868c,Terance Mann,Los Angeles Clippers,Golden State Warriors,betonlineag,Under,-111,9.5
c0628817d58a3be266880bba3316868c,Terance Mann,Los Angeles Clippers,Golden State Warriors,betonlineag,Over,-116,9.5
c0628817d58a3be266880bba3316868c,Paul George,Los Angeles Clippers,Golden State Warriors,betonlineag,Under,-118,21.5
c0628817d58a3be266880bba3316868c,Paul George,Los Angeles Clippers,Golden State Warriors,betonlineag,Over,-110,21.5
4f6416b6c3acf2dc2cbe674f363ea6b1,Kristaps Porzingis,Portland Trail Blazers,Washington Wizards,fanduel,Over,-113,24.5
4f6416b6c3acf2dc2cbe674f363ea6b1,Kristaps Porzingis,Portland Trail Blazers,Washington Wizards,fanduel,Under,-113,24.5
4f6416b6c3acf2dc2cbe674f363ea6b1,Damian Lillard,Portland Trail Blazers,Washington Wizards,fanduel,Over,-120,35.5
4f6416b6c3acf2dc2cbe674f363ea6b1,Damian Lillard,Portland Trail Blazers,Washington Wizards,fanduel,Under,-106,35.5
4f6416b6c3acf2dc2cbe674f363ea6b1,Drew Eubanks,Portland Trail Blazers,Washington Wizards,fanduel,Over,-111,8.5
4f6416b6c3acf2dc2cbe674f363ea6b1,Drew Eubanks,Portland Trail Blazers,Washington Wizards,fanduel,Under,-115,8.5
4f6416b6c3acf2dc2cbe674f363ea6b1,Anfernee Simons,Portland Trail Blazers,Washington Wizards,fanduel,Over,-122,20.5
4f6416b6c3acf2dc2cbe674f363ea6b1,Anfernee Simons,Portland Trail Blazers,Washington Wizards,fanduel,Under,-104,20.5
4f6416b6c3acf2dc2cbe674f363ea6b1,Drew Eubanks,Portland Trail Blazers,Washington Wizards,betmgm,Over,-130,8.5
4f6416b6c3acf2dc2cbe674f363ea6b1,Drew Eubanks,Portland Trail Blazers,Washington Wizards,betmgm,Under,-105,8.5
4f6416b6c3acf2dc2cbe674f363ea6b1,Anfernee Simons,Portland Trail Blazers,Washington Wizards,betmgm,Over,-120,20.5
4f6416b6c3acf2dc2cbe674f363ea6b1,Anfernee Simons,Portland Trail Blazers,Washington Wizards,betmgm,Under,-110,20.5
4f6416b6c3acf2dc2cbe674f363ea6b1,Damian Lillard,Portland Trail Blazers,Washington Wizards,betmgm,Over,-110,35.5
4f6416b6c3acf2dc2cbe674f363ea6b1,Damian Lillard,Portland Trail Blazers,Washington Wizards,betmgm,Under,-120,35.5
4f6416b6c3acf2dc2cbe674f363ea6b1,Kristaps Porzingis,Portland Trail Blazers,Washington Wizards,betmgm,Over,-130,24.5
4f6416b6c3acf2dc2cbe674f363ea6b1,Kristaps Porzingis,Portland Trail Blazers,Washington Wizards,betmgm,Under,-105,24.5
4f6416b6c3acf2dc2cbe674f363ea6b1,Anfernee Simons,Portland Trail Blazers,Washington Wizards,draftkings,Over,-125,20.5
4f6416b6c3acf2dc2cbe674f363ea6b1,Anfernee Simons,Portland Trail Blazers,Washington Wizards,draftkings,Under,-105,20.5
4f6416b6c3acf2dc2cbe674f363ea6b1,Damian Lillard,Portland Trail Blazers,Washington Wizards,draftkings,Over,-110,35.5
4f6416b6c3acf2dc2cbe674f363ea6b1,Damian Lillard,Portland Trail Blazers,Washington Wizards,draftkings,Under,-120,35.5
4f6416b6c3acf2dc2cbe674f363ea6b1,Drew Eubanks,Portland Trail Blazers,Washington Wizards,draftkings,Over,-110,8.5
4f6416b6c3acf2dc2cbe674f363ea6b1,Drew Eubanks,Portland Trail Blazers,Washington Wizards,draftkings,Under,-120,8.5
4f6416b6c3acf2dc2cbe674f363ea6b1,Kristaps Porzingis,Portland Trail Blazers,Washington Wizards,draftkings,Over,-125,24.5
4f6416b6c3acf2dc2cbe674f363ea6b1,Kristaps Porzingis,Portland Trail Blazers,Washington Wizards,draftkings,Under,-105,24.5
4f6416b6c3acf2dc2cbe674f363ea6b1,Anfernee Simons,Portland Trail Blazers,Washington Wizards,williamhill_us,Over,-123,20.5
4f6416b6c3acf2dc2cbe674f363ea6b1,Anfernee Simons,Portland Trail Blazers,Washington Wizards,williamhill_us,Under,-111,20.5
4f6416b6c3acf2dc2cbe674f363ea6b1,Kristaps Porzingis,Portland Trail Blazers,Washington Wizards,williamhill_us,Over,-129,24.5
4f6416b6c3acf2dc2cbe674f363ea6b1,Kristaps Porzingis,Portland Trail Blazers,Washington Wizards,williamhill_us,Under,-106,24.5
4f6416b6c3acf2dc2cbe674f363ea6b1,Damian Lillard,Portland Trail Blazers,Washington Wizards,williamhill_us,Over,-115,35.5
4f6416b6c3acf2dc2cbe674f363ea6b1,Damian Lillard,Portland Trail Blazers,Washington Wizards,williamhill_us,Under,-119,35.5
4f6416b6c3acf2dc2cbe674f363ea6b1,Drew Eubanks,Portland Trail Blazers,Washington Wizards,williamhill_us,Over,-123,8.5
4f6416b6c3acf2dc2cbe674f363ea6b1,Drew Eubanks,Portland Trail Blazers,Washington Wizards,williamhill_us,Under,-111,8.5
4f6416b6c3acf2dc2cbe674f363ea6b1,Drew Eubanks,Portland Trail Blazers,Washington Wizards,betonlineag,Under,-116,8.5
4f6416b6c3acf2dc2cbe674f363ea6b1,Drew Eubanks,Portland Trail Blazers,Washington Wizards,betonlineag,Over,-111,8.5
4f6416b6c3acf2dc2cbe674f363ea6b1,Anfernee Simons,Portland Trail Blazers,Washington Wizards,betonlineag,Under,-108,20.5
4f6416b6c3acf2dc2cbe674f363ea6b1,Anfernee Simons,Portland Trail Blazers,Washington Wizards,betonlineag,Over,-120,20.5
4f6416b6c3acf2dc2cbe674f363ea6b1,Damian Lillard,Portland Trail Blazers,Washington Wizards,betonlineag,Under,-116,35.5
4f6416b6c3acf2dc2cbe674f363ea6b1,Damian Lillard,Portland Trail Blazers,Washington Wizards,betonlineag,Over,-111,35.5
4f6416b6c3acf2dc2cbe674f363ea6b1,Kristaps Porzingis,Portland Trail Blazers,Washington Wizards,betonlineag,Under,-114,24.5
4f6416b6c3acf2dc2cbe674f363ea6b1,Kristaps Porzingis,Portland Trail Blazers,Washington Wizards,betonlineag,Over,-114,24.5
