id,prop_type,player_name,player_team,defensive_matchup,sports_book,name,price,points,nba_api_player_id
ef1a42559218a4a2615ace19bd9ca29c,player_threes,Bojan Bogdanovic,DET,TOR,draftkings,Over,140,2.5,202711.0
ef1a42559218a4a2615ace19bd9ca29c,player_threes,Bojan Bogdanovic,DET,TOR,draftkings,Under,-175,2.5,202711.0
ef1a42559218a4a2615ace19bd9ca29c,player_threes,Gary Trent Jr.,TOR,DET,draftkings,Over,120,3.5,1629018.0
ef1a42559218a4a2615ace19bd9ca29c,player_threes,Gary Trent Jr.,TOR,DET,draftkings,Under,-150,3.5,1629018.0
ef1a42559218a4a2615ace19bd9ca29c,player_threes,Isaiah Stewart,DET,TOR,draftkings,Over,120,1.5,1630191.0
ef1a42559218a4a2615ace19bd9ca29c,player_threes,Isaiah Stewart,DET,TOR,draftkings,Under,-150,1.5,1630191.0
ef1a42559218a4a2615ace19bd9ca29c,player_threes,Jaden Ivey,DET,TOR,draftkings,Over,-120,1.5,1631093.0
ef1a42559218a4a2615ace19bd9ca29c,player_threes,Jaden Ivey,DET,TOR,draftkings,Under,-110,1.5,1631093.0
ef1a42559218a4a2615ace19bd9ca29c,player_threes,Killian Hayes,DET,TOR,draftkings,Over,105,1.5,1630165.0
ef1a42559218a4a2615ace19bd9ca29c,player_threes,Killian Hayes,DET,TOR,draftkings,Under,-135,1.5,1630165.0
ef1a42559218a4a2615ace19bd9ca29c,player_threes,Pascal Siakam,TOR,DET,draftkings,Over,-130,1.5,1627783.0
ef1a42559218a4a2615ace19bd9ca29c,player_threes,Pascal Siakam,TOR,DET,draftkings,Under,100,1.5,1627783.0
ef1a42559218a4a2615ace19bd9ca29c,player_threes,Scottie Barnes,TOR,DET,draftkings,Over,175,1.5,1630567.0
ef1a42559218a4a2615ace19bd9ca29c,player_threes,Scottie Barnes,TOR,DET,draftkings,Under,-215,1.5,1630567.0
ef1a42559218a4a2615ace19bd9ca29c,player_threes,Killian Hayes,DET,TOR,fanduel,Over,104,1.5,1630165.0
ef1a42559218a4a2615ace19bd9ca29c,player_threes,Killian Hayes,DET,TOR,fanduel,Under,-132,1.5,1630165.0
ef1a42559218a4a2615ace19bd9ca29c,player_threes,Gary Trent Jr.,TOR,DET,fanduel,Over,118,3.5,1629018.0
ef1a42559218a4a2615ace19bd9ca29c,player_threes,Gary Trent Jr.,TOR,DET,fanduel,Under,-150,3.5,1629018.0
ef1a42559218a4a2615ace19bd9ca29c,player_threes,Scottie Barnes,TOR,DET,fanduel,Over,164,1.5,1630567.0
ef1a42559218a4a2615ace19bd9ca29c,player_threes,Scottie Barnes,TOR,DET,fanduel,Under,-215,1.5,1630567.0
ef1a42559218a4a2615ace19bd9ca29c,player_threes,Isaiah Stewart,DET,TOR,fanduel,Over,120,1.5,1630191.0
ef1a42559218a4a2615ace19bd9ca29c,player_threes,Isaiah Stewart,DET,TOR,fanduel,Under,-154,1.5,1630191.0
ef1a42559218a4a2615ace19bd9ca29c,player_threes,Jaden Ivey,DET,TOR,fanduel,Over,-118,1.5,1631093.0
ef1a42559218a4a2615ace19bd9ca29c,player_threes,Jaden Ivey,DET,TOR,fanduel,Under,-108,1.5,1631093.0
ef1a42559218a4a2615ace19bd9ca29c,player_threes,Bojan Bogdanovic,DET,TOR,fanduel,Over,132,2.5,202711.0
ef1a42559218a4a2615ace19bd9ca29c,player_threes,Bojan Bogdanovic,DET,TOR,fanduel,Under,-170,2.5,202711.0
ef1a42559218a4a2615ace19bd9ca29c,player_threes,Pascal Siakam,TOR,DET,fanduel,Over,-130,1.5,1627783.0
ef1a42559218a4a2615ace19bd9ca29c,player_threes,Pascal Siakam,TOR,DET,fanduel,Under,102,1.5,1627783.0
ef1a42559218a4a2615ace19bd9ca29c,player_threes,Pascal Siakam,TOR,DET,williamhill_us,Over,-137,1.5,1627783.0
ef1a42559218a4a2615ace19bd9ca29c,player_threes,Pascal Siakam,TOR,DET,williamhill_us,Under,100,1.5,1627783.0
ef1a42559218a4a2615ace19bd9ca29c,player_threes,Bojan Bogdanovic,DET,TOR,williamhill_us,Over,129,2.5,202711.0
ef1a42559218a4a2615ace19bd9ca29c,player_threes,Bojan Bogdanovic,DET,TOR,williamhill_us,Under,-179,2.5,202711.0
ef1a42559218a4a2615ace19bd9ca29c,player_threes,Scottie Barnes,TOR,DET,williamhill_us,Over,165,1.5,1630567.0
ef1a42559218a4a2615ace19bd9ca29c,player_threes,Scottie Barnes,TOR,DET,williamhill_us,Under,-234,1.5,1630567.0
ef1a42559218a4a2615ace19bd9ca29c,player_threes,Jaden Ivey,DET,TOR,williamhill_us,Over,-125,1.5,1631093.0
ef1a42559218a4a2615ace19bd9ca29c,player_threes,Jaden Ivey,DET,TOR,williamhill_us,Under,-109,1.5,1631093.0
ef1a42559218a4a2615ace19bd9ca29c,player_threes,Killian Hayes,DET,TOR,williamhill_us,Over,102,1.5,1630165.0
ef1a42559218a4a2615ace19bd9ca29c,player_threes,Killian Hayes,DET,TOR,williamhill_us,Under,-139,1.5,1630165.0
ef1a42559218a4a2615ace19bd9ca29c,player_threes,Gary Trent Jr.,TOR,DET,williamhill_us,Over,123,3.5,1629018.0
ef1a42559218a4a2615ace19bd9ca29c,player_threes,Gary Trent Jr.,TOR,DET,williamhill_us,Under,-169,3.5,1629018.0
ef1a42559218a4a2615ace19bd9ca29c,player_threes,Isaiah Stewart,DET,TOR,williamhill_us,Over,114,1.5,1630191.0
ef1a42559218a4a2615ace19bd9ca29c,player_threes,Isaiah Stewart,DET,TOR,williamhill_us,Under,-157,1.5,1630191.0
ef1a42559218a4a2615ace19bd9ca29c,player_threes,Bojan Bogdanovic,DET,TOR,betonlineag,Over,136,2.5,202711.0
ef1a42559218a4a2615ace19bd9ca29c,player_threes,Bojan Bogdanovic,DET,TOR,betonlineag,Under,-179,2.5,202711.0
ef1a42559218a4a2615ace19bd9ca29c,player_threes,Gary Trent Jr.,TOR,DET,betonlineag,Over,118,3.5,1629018.0
ef1a42559218a4a2615ace19bd9ca29c,player_threes,Gary Trent Jr.,TOR,DET,betonlineag,Under,-154,3.5,1629018.0
ef1a42559218a4a2615ace19bd9ca29c,player_threes,Jaden Ivey,DET,TOR,betonlineag,Over,-112,1.5,1631093.0
ef1a42559218a4a2615ace19bd9ca29c,player_threes,Jaden Ivey,DET,TOR,betonlineag,Under,-115,1.5,1631093.0
ef1a42559218a4a2615ace19bd9ca29c,player_threes,Killian Hayes,DET,TOR,betonlineag,Over,104,1.5,1630165.0
ef1a42559218a4a2615ace19bd9ca29c,player_threes,Killian Hayes,DET,TOR,betonlineag,Under,-135,1.5,1630165.0
ef1a42559218a4a2615ace19bd9ca29c,player_threes,Pascal Siakam,TOR,DET,betonlineag,Over,-123,1.5,1627783.0
ef1a42559218a4a2615ace19bd9ca29c,player_threes,Pascal Siakam,TOR,DET,betonlineag,Under,-104,1.5,1627783.0
ef1a42559218a4a2615ace19bd9ca29c,player_threes,Scottie Barnes,TOR,DET,betonlineag,Over,164,1.5,1630567.0
ef1a42559218a4a2615ace19bd9ca29c,player_threes,Scottie Barnes,TOR,DET,betonlineag,Under,-217,1.5,1630567.0
ef1a42559218a4a2615ace19bd9ca29c,player_threes,Isaiah Stewart,DET,TOR,betonlineag,Over,117,1.5,1630191.0
ef1a42559218a4a2615ace19bd9ca29c,player_threes,Isaiah Stewart,DET,TOR,betonlineag,Under,-152,1.5,1630191.0
ef1a42559218a4a2615ace19bd9ca29c,player_threes,Bojan Bogdanovich,,,betmgm,Over,135,2.5,
ef1a42559218a4a2615ace19bd9ca29c,player_threes,Bojan Bogdanovich,,,betmgm,Under,-185,2.5,
ef1a42559218a4a2615ace19bd9ca29c,player_threes,Jaden Ivey,DET,TOR,betmgm,Over,-120,1.5,1631093.0
ef1a42559218a4a2615ace19bd9ca29c,player_threes,Jaden Ivey,DET,TOR,betmgm,Under,-110,1.5,1631093.0
ef1a42559218a4a2615ace19bd9ca29c,player_threes,Killian Hayes,DET,TOR,betmgm,Over,100,1.5,1630165.0
ef1a42559218a4a2615ace19bd9ca29c,player_threes,Killian Hayes,DET,TOR,betmgm,Under,-135,1.5,1630165.0
ef1a42559218a4a2615ace19bd9ca29c,player_threes,Isaiah Stewart,DET,TOR,betmgm,Over,115,1.5,1630191.0
ef1a42559218a4a2615ace19bd9ca29c,player_threes,Isaiah Stewart,DET,TOR,betmgm,Under,-155,1.5,1630191.0
ef1a42559218a4a2615ace19bd9ca29c,player_threes,Gary Trent Jr.,TOR,DET,betmgm,Over,120,3.5,1629018.0
