id,prop_type,player_name,player_team,defensive_matchup,sports_book,name,price,points,nba_api_player_id
3c3c738f07b810f0337a07b263528a04,player_threes,Anthony Davis,LAL,MEM,draftkings,Over,175,0.5,203076.0
3c3c738f07b810f0337a07b263528a04,player_threes,Anthony Davis,LAL,MEM,draftkings,Under,-215,0.5,203076.0
3c3c738f07b810f0337a07b263528a04,player_threes,Dennis Schroder,LAL,MEM,draftkings,Over,165,1.5,203471.0
3c3c738f07b810f0337a07b263528a04,player_threes,Dennis Schroder,LAL,MEM,draftkings,Under,-205,1.5,203471.0
3c3c738f07b810f0337a07b263528a04,player_threes,Desmond Bane,MEM,LAL,draftkings,Over,-120,2.5,1630217.0
3c3c738f07b810f0337a07b263528a04,player_threes,Desmond Bane,MEM,LAL,draftkings,Under,-110,2.5,1630217.0
3c3c738f07b810f0337a07b263528a04,player_threes,Dillon Brooks,MEM,LAL,draftkings,Over,110,1.5,1628415.0
3c3c738f07b810f0337a07b263528a04,player_threes,Dillon Brooks,MEM,LAL,draftkings,Under,-140,1.5,1628415.0
3c3c738f07b810f0337a07b263528a04,player_threes,Ja Morant,MEM,LAL,draftkings,Over,115,1.5,1629630.0
3c3c738f07b810f0337a07b263528a04,player_threes,Ja Morant,MEM,LAL,draftkings,Under,-145,1.5,1629630.0
3c3c738f07b810f0337a07b263528a04,player_threes,Jaren Jackson Jr.,MEM,LAL,draftkings,Over,125,1.5,1628991.0
3c3c738f07b810f0337a07b263528a04,player_threes,Jaren Jackson Jr.,MEM,LAL,draftkings,Under,-155,1.5,1628991.0
3c3c738f07b810f0337a07b263528a04,player_threes,Jarred Vanderbilt,LAL,MEM,draftkings,Over,240,0.5,1629020.0
3c3c738f07b810f0337a07b263528a04,player_threes,Jarred Vanderbilt,LAL,MEM,draftkings,Under,-305,0.5,1629020.0
3c3c738f07b810f0337a07b263528a04,player_threes,Malik Beasley,LAL,MEM,draftkings,Over,-130,3.5,1627736.0
3c3c738f07b810f0337a07b263528a04,player_threes,Malik Beasley,LAL,MEM,draftkings,Under,100,3.5,1627736.0
3c3c738f07b810f0337a07b263528a04,player_threes,Jarred Vanderbilt,LAL,MEM,williamhill_us,Over,219,0.5,1629020.0
3c3c738f07b810f0337a07b263528a04,player_threes,Jarred Vanderbilt,LAL,MEM,williamhill_us,Under,-324,0.5,1629020.0
3c3c738f07b810f0337a07b263528a04,player_threes,Malik Beasley,LAL,MEM,williamhill_us,Over,-145,3.5,1627736.0
3c3c738f07b810f0337a07b263528a04,player_threes,Malik Beasley,LAL,MEM,williamhill_us,Under,106,3.5,1627736.0
3c3c738f07b810f0337a07b263528a04,player_threes,Desmond Bane,MEM,LAL,williamhill_us,Over,-115,2.5,1630217.0
3c3c738f07b810f0337a07b263528a04,player_threes,Desmond Bane,MEM,LAL,williamhill_us,Under,-119,2.5,1630217.0
